Species,Weight,Length
Smelt,5.441832337598692,10.603765742973136
Smelt,6.75115952243378,10.49975917342142
Smelt,17.342199772896294,14.487787322514114
Smelt,13.206023893713708,12.707179306458938
Smelt,19.05195324459251,14.352107414589241
Smelt,14.870401969325929,14.233517190900548
Smelt,9.018164933154209,11.301470465320175
Smelt,1.8503443175967416,9.080318098290922
Smelt,15.480543259749567,12.983347059227684
Smelt,15.196916023831015,13.578418289796415
Smelt,6.180491121536068,9.62375381433154
Smelt,10.941982458997765,11.919979453184327
Smelt,6.937300257079139,10.636665025068472
Smelt,7.6870643361208035,10.694467683139177
Smelt,12.283948250713808,12.149504510774674
Smelt,11.863521061381752,12.44646357629944
Smelt,8.738109744766042,10.873700828344543
Smelt,11.51057160258355,12.293045622670492
Smelt,13.966337042863879,12.792147414803342
Smelt,13.498272081311846,12.406260872414896
Smelt,10.607744512487162,11.395131906609343
Smelt,8.472924379159311,10.334283571760349
Smelt,12.494178537852765,12.406950756916805
Smelt,14.884397123420221,13.962036628427521
Smelt,8.922639393606413,10.96569364544126
Smelt,18.304827808833398,14.575874621388667
Smelt,6.364806450641775,10.385445535497311
Smelt,11.698822790335312,12.054237623670828
Smelt,6.113285021646281,10.891327693628181
Smelt,7.045984383729064,10.780233273408626
Smelt,11.75758656378418,11.78081070693544
Smelt,14.16410968475141,12.708916430337824
Smelt,9.87031883074814,10.808582769129117
Smelt,10.88140109111187,11.978279304675219
Smelt,5.285368119716159,8.772000894347881
Smelt,11.745592208044197,12.219725059769322
Smelt,10.92430339886891,11.903191180122844
Smelt,13.56897817589266,13.040822338830743
Smelt,11.889374307100825,11.881029936187913
Smelt,13.124468509705995,12.962911576153365
Smelt,12.54565456040309,11.698536594414195
Smelt,10.900066595069667,11.762187256242772
Smelt,12.507286412429861,12.469010078959023
Smelt,11.913633155312123,12.944740348367914
Smelt,11.367474011392614,11.931138908946508
Smelt,2.8795780744798254,8.82915933392298
Smelt,14.33795044296421,13.080125668233753
Smelt,9.681261276872348,11.279866592303222
Smelt,3.278821858010124,9.647441095419913
Smelt,10.556859641005612,11.01193089051651
Smelt,12.44877571545133,11.592297304076999
Smelt,8.761204497340302,10.998985631387958
Smelt,9.510796116364116,11.370473766861469
Smelt,7.791280024961276,9.826138580220665
Smelt,9.50670440139627,11.352033227486755
Smelt,8.717821886131437,11.059151002759538
Smelt,5.811547220940016,10.358471887701745
Smelt,10.240644140873743,11.54539819059771
Smelt,11.437854147493715,12.448006112361687
Smelt,13.069731800536115,12.433852449158426
Smelt,9.190975921898692,11.937226419121627
Smelt,11.766651150999714,11.239696870732228
Smelt,7.5933881743328815,11.21923631957962
Smelt,20.491691892767683,15.121070508134776
Smelt,14.160077851418016,12.952009450129413
Smelt,16.161501682786792,13.234555235670147
Smelt,10.977639343182755,12.08631981928528
Smelt,17.672972983100625,13.904855727698948
Smelt,6.8235803738015095,10.974787704140734
Smelt,8.230331679635494,10.519448630287009
Smelt,14.732390611354395,12.347476218342646
Smelt,12.929599997321791,12.705044614876636
Smelt,16.148957421276958,13.746276626015792
Smelt,13.719072726324626,12.91930198651308
Smelt,11.80135149299634,12.317125256521754
Smelt,11.28544506131438,12.231159561605672
Smelt,15.932499560711925,13.391121796470612
Smelt,13.571632565669827,12.710150049524945
Smelt,3.9747759515167544,9.594786381779308
Smelt,10.183786695107907,10.6964793533813
Smelt,13.098248568669495,12.887366916443042
Smelt,0.9442107151893389,8.748264069770304
Smelt,20.429066104066226,15.10177867938301
Smelt,14.46391915304235,12.119482163687628
Smelt,15.50749324468364,12.156508670437258
Smelt,10.14345220340384,11.285001298417235
Smelt,3.2051155411138232,9.029729981248133
Smelt,16.195303040931094,13.924081114626075
Smelt,17.564649380820274,14.230512544533152
Smelt,13.741719223508577,12.63094769556191
Smelt,12.88870710401505,12.106224282342342
Smelt,8.194823714469994,11.314274739845693
Smelt,10.715598476993172,11.397224823790642
Smelt,11.233893581968228,12.223653755581822
Smelt,11.41130571325652,12.184734090000152
Smelt,4.308625740551939,9.743291911315433
Smelt,3.454471270483481,9.304830603313816
Smelt,15.795141569608374,13.380000637852891
Smelt,8.725970877892776,11.222659192046242
Smelt,11.804934754166755,11.642415959437768
Smelt,10.333377436630188,12.008254791233764
Smelt,4.148193878101432,9.464085545358152
Smelt,9.980515033096307,11.328443183049856
Smelt,10.318711367111504,12.41947601613172
Smelt,17.46083128732471,14.344488721495718
Smelt,6.559837633978775,10.195417062357198
Smelt,17.223935919211698,13.924269851701506
Smelt,14.658767902383644,12.551141095286614
Smelt,8.759522263429186,12.22012367558777
Smelt,9.859306755914483,11.083562647166003
Smelt,14.996006983051377,13.040066636291627
Smelt,4.8739401431167,10.169470314667073
Smelt,9.519199323304784,11.665532280134757
Smelt,13.271238011381312,12.283778764079871
Smelt,17.841693960930975,13.715296210332424
Smelt,15.401823476037077,13.777234703797381
Smelt,15.915577509293675,12.912843769279409
Smelt,10.694630736458214,11.692877104069488
Smelt,10.877343285339268,12.142522687251523
Smelt,11.943764501399928,12.789423323817141
Smelt,12.467053343806505,12.241107508690105
Smelt,12.22882028318732,11.880808562244768
Smelt,12.958542692725928,12.529331727370987
Smelt,10.09481960209866,12.222417549236631
Smelt,7.883381251535792,10.933863017997249
Smelt,14.28054125580959,12.668263609144095
Smelt,7.345483284559194,10.603832254490554
Smelt,11.252792454396516,12.386560024130985
Smelt,10.663222570627731,11.800030109114548
Smelt,10.674318400690307,12.665749014935912
Smelt,12.41185625919148,12.245756774516055
Smelt,14.590263460876129,13.866362639765915
Smelt,18.336419875178752,14.077384160244662
Smelt,12.564598856299686,12.470355673967626
Smelt,9.201816841551063,11.300181857631147
Smelt,5.571083901416017,9.412503661722877
Smelt,15.161193101674128,13.43522824719477
Smelt,14.663092944808552,13.607891056829512
Smelt,3.1609241516518534,8.385340126538688
Smelt,13.726002717013555,13.203095741896167
Smelt,9.892930089495945,11.084031728296745
Smelt,15.009759187144805,13.39808145708353
Smelt,10.249474186489442,11.663965990710533
Smelt,6.465964129257508,10.309288994732848
Smelt,8.751314384003788,11.295615283902283
Smelt,14.310251884188169,12.283397986380837
Smelt,1.3713325744437945,7.859152766918418
Smelt,9.72037809837624,11.557409226359564
Smelt,9.98661890427251,10.860223448007751
Smelt,10.033027308032125,12.476391513729924
Smelt,14.260451152976703,12.400985580766394
Smelt,7.6464267595548225,10.981965373499891
Smelt,10.407686455497426,11.650629815105267
Smelt,12.451007358353348,11.66562296012619
Smelt,14.130200112211694,13.680352451666103
Smelt,12.399511234847854,11.907484111580123
Smelt,11.320454202166648,11.76167918312602
Smelt,15.144514171100232,13.638840115315876
Smelt,5.898846270873738,10.450607902737387
Smelt,16.202762378341777,13.889826505247214
Smelt,17.566193218907294,13.794380073674605
Smelt,12.682111115256617,12.526513905294479
Smelt,3.6674356137535717,8.965069363998941
Smelt,14.075925492909615,13.006475174554968
Smelt,9.205436114491304,11.663494054116397
Smelt,9.170379556589259,11.197473369391117
Smelt,10.76984238240419,12.07526595227636
Smelt,15.56651039477257,13.806293693769824
Smelt,6.757987599137798,10.944672468866223
Smelt,10.581721019657024,11.545369252741594
Smelt,9.133637628405033,11.469662101834029
Smelt,10.989058701487009,11.95205622941325
Smelt,8.708428334049666,11.34928759484346
Smelt,9.164679557096521,10.781876618738519
Smelt,7.826930088601526,10.472694229304366
Smelt,9.968891521792289,11.885803413810796
Smelt,3.076255206036439,9.135719669553838
Smelt,3.979562562482662,9.839046650685546
Smelt,14.89171894492479,13.337535851317005
Smelt,14.539701265844073,13.250036724713546
Smelt,9.689330967384064,11.354167536780006
Smelt,9.998517774202105,11.239140116265983
Smelt,11.778308548356868,12.60737616907462
Smelt,12.220646443683082,12.126536247525344
Smelt,13.850100599542714,12.833852168681783
Smelt,7.486448903862067,10.646775681934338
Smelt,7.593559427984559,10.81379256503707
Smelt,5.469270250158771,10.011118984935832
Smelt,8.694556026921694,11.648387471970945
Smelt,2.093382554258188,8.290944922294967
Smelt,12.314926823053764,12.357355636038983
Smelt,15.69387969811207,13.41059073009339
Smelt,2.3076000456309167,9.37535743385691
Smelt,11.23324226505433,11.66422981395747
Smelt,12.966754268381623,12.345974669400801
Smelt,20.313842702518656,15.299302384188328
Smelt,16.169926749466484,14.018267010184282
Smelt,3.2265420530328948,10.784604733392456
Smelt,16.81711938490382,13.412069945260955
Smelt,9.068971661407804,11.44519739853587
Smelt,13.901440248988237,12.707493033841638
Smelt,9.780978206716496,11.540217542995586
Smelt,8.593416696776488,10.110464882286177
Smelt,22.014201822955243,15.691557528780878
Smelt,18.253284577874346,14.440310714094855
Smelt,15.5436125259785,13.755059780314873
Smelt,10.170865126256235,11.044157023562002
Smelt,10.231049791710706,10.98487341885623
Smelt,2.4467808327724274,8.793739317487105
Smelt,13.651775955889189,12.733342520431954
Smelt,7.996469539105197,10.96444692492423
Smelt,22.230493676392562,15.802098234156325
Smelt,13.95790371262615,12.685939057844402
Smelt,17.442387757054938,13.709785107208427
Smelt,8.769858948828784,10.619651840920822
Smelt,19.191337689717606,14.42040954547837
Smelt,9.999083974721872,10.83364147679988
Smelt,14.594679908675477,12.795606167282223
Smelt,13.464975957515325,13.022796290809051
Smelt,14.468732642394201,12.834160100570914
Smelt,16.46486498381775,13.646057391015624
Smelt,8.382973352944994,10.984797529011276
Smelt,10.760767142049303,12.395606430915771
Smelt,2.6935467522931855,9.14175259490676
Smelt,12.805986819724358,12.963301088628512
Smelt,12.340805362826112,12.392742999193604
Smelt,6.195021885792334,9.998024987647408
Smelt,8.024722034361261,11.025350909796343
Smelt,6.220152511591709,10.429129767488181
Smelt,14.426261891539049,13.316427141013422
Smelt,0.48746113318961903,8.566329730374346
Smelt,14.87009734810868,12.80426071920813
Smelt,10.783749503580317,12.157758879402536
Smelt,13.303789088638979,12.508912816275657
Smelt,6.2601136706709575,9.819401289019348
Smelt,15.627993838847004,14.111609122128911
Smelt,4.78894397189,10.226746030434843
Smelt,10.625456356665037,11.345601637567762
Smelt,26.073572257609456,17.312756058498152
Smelt,2.199768254309424,9.003863334541272
Smelt,12.005411803391496,12.75668861180463
Smelt,12.20225157092607,12.029034301179903
Smelt,11.237523761319563,12.065209616021487
Smelt,5.057629605107334,10.284116189978768
Smelt,12.290847301375708,11.6460361260222
Smelt,13.181677187482,12.754589710641605
Smelt,15.824405379740833,13.689296285961689
Smelt,8.804740291691727,11.158081177319326
Smelt,11.795433585304393,11.900075742261459
Smelt,3.985369153545043,9.764035584095994
Smelt,9.41558756666727,11.91657614672014
Smelt,9.573020946363513,11.731261618987835
Smelt,11.585951071711472,12.085210855625428
Smelt,11.175408540284488,12.206983446070758
Smelt,6.246887039398618,10.166802946152982
Smelt,17.96926801329012,13.787509815604245
Smelt,11.552645055080367,12.310797527930243
Smelt,1.7354047371804064,8.80370621344213
Smelt,8.895886676576275,11.502598420585691
Smelt,16.781503708438585,13.150932971850043
Smelt,12.831379866222635,12.57413353281842
Smelt,12.55075082998534,12.775470346394446
Smelt,0.6960264531732001,8.79840497964514
Smelt,2.605461084939021,9.160291964835173
Smelt,10.808767237498955,12.012958799512363
Smelt,15.2540951539489,13.872143277171155
Smelt,0.1708867036893249,8.20692754983826
Smelt,2.785901735174873,9.565006253545414
Smelt,3.609752068190466,9.510665032663024
Smelt,2.4061850170154333,8.210171018377842
Smelt,9.61803910663595,12.32763744169421
Smelt,10.953056868600637,11.013427390664233
Smelt,8.983278548716935,10.846259131711104
Smelt,14.633393106581146,13.133068842151566
Smelt,15.085022255939453,13.500639107656355
Smelt,6.802696894939789,10.840245633723441
Smelt,9.942204889295263,10.994688553447197
Smelt,14.928490450199018,13.061402655679295
Smelt,12.515506628891337,11.825394593047802
Smelt,3.066483375635599,8.57935225229392
Smelt,7.250165328844717,10.19348706766542
Smelt,14.239253672792486,14.023884416740332
Smelt,0.001,7.279966559818036
Smelt,11.729537529855444,12.464324075687683
Smelt,10.232001891273958,11.504027701534024
Smelt,12.190851528784526,12.255638288844217
Smelt,11.799730613410933,12.429230111462513
Smelt,18.912757119772152,14.69391709379634
Smelt,8.07707280086829,10.66176079154876
Smelt,8.024288369557535,10.637866489375668
Smelt,9.933660956490002,10.492592878517097
Smelt,15.070840160415413,13.087337803569032
Smelt,16.403360529138332,14.053946760417666
Smelt,9.653765903646747,11.947265105357811
Smelt,3.9215108320940226,10.140822468734134
Smelt,17.574314486738672,14.26288811588745
Smelt,19.20113870631212,14.596703889606683
Smelt,6.147812028690711,10.562208510369002
Smelt,12.368819935401941,12.183088125165904
