car,score,content,is_negative,input_negative
2026 BMW X5,10.0,"승차감, 연비 등 앙호하지만 충전이 완속이라 뷸편함. 그래도 품질 등 모든면에서 우수함",True,False
2026 BMW X5,8.17,주행성능은 매우 좋음. 단 2열 자리가 불편하고 연비가 저럭저럭..,True,False
2026 BMW X5,9.0,가솔린이라 승차감과 소음면에서 디젤보다 더 좋지만 연비는 ㅎㅎ 역시 bmw의 드라이빙의 맛은 최고네요 아우디 벤츠와는 또 다른 느낌이네요,True,False
2026 BMW X3,8.5,"주행성능, 연비, 편의사항, 디자인 모두 만족 가성비는 절대 좋다고 보기 어려워요 ㅎㅎ",True,False
2026 BMW X3,8.67,연비가 기대보다 좀... 외형은 엠비언트 빼고는 그 전 모델이 더 이쁨,True,False
2026 BMW X3,10.0,연비 좋고 자동주차 티맵등 모든 부분에서 활용성 좋읍니다 X5 S Class Audi owner 였지만 신형 X3 아주 강추입니다,True,False
2026 BMW X3,8.0,저속 단거리 운전만 하면 생각보다 연비가 더 안나와서 좀 애매합니다. 그치만 장거리 고속 운행을 하면 연비 주행 다 좋아집니다.,True,False
2026 BMW X3,9.33,"이전 셀토스 풀옵 타다가 M50 퍼스트에디션으로 넘어온 차주입니다. 주행성능은 퍼펙트. 날카로운 커브. 넘치는 마력. 4초대 제로백. 6기통의 부드러운 질감. 무충격 변속. 사람 미치게 만드는 매력이 있습니다. 일상주행에서는 충분하고도 넘쳐요. 거주성 1열은 180후반 키에도 충분한 공간에 후열은 180 까지는 탈만합니다. 후열 레그룸은 남는데 천장에 머리가 닿아요. 품질은 좀 아쉬운 내부소재가 있습니다. 내부 문손잡이쪽 플라스틱의 저렴한 느낌. 빛을 반사하는 기어패널의 하이그로시 및 조작감. 의외로 대시보드 직물소재는 좋습니다. 여름에 뜨거워지지도 않고 오염에도 강하더군요. 디자인 저는 매우 만족합니다. 이건 솔직히 개인차가 심해서... 체감연비 2천키로에 약 12~13 사이입니다. 도심과 고속 복합이며, 밟을땐 신나게 밟았습니다. 셀토스가 3만키로에 13정도였는데 2톤넘는 6기통 400마력짜리 차가 비슷한 연비. 제가 직접 기름양. 금액. 주행거리로 계산했습니다.",True,False
2026 BMW X3,9.0,연비는 11정도로 크게 좋지는 않지만 주행 성능은 너무 만족합니다. 4인가족 너무 만족하면서 타고 있어요.,True,False
2026 BMW X3,9.17,SUV 처음 타는데 전반적으로 승차감부터 만족 합니다. 내부조작이 조금 어색하지만 적응 할만합니다. 다름 오너분 말처럼 브레이크가 부드러운건지 살짝 밀리는건지 아직은 애매하지만 이또한 적응 할 수준입니다. 다만 연비가 생각보다 애매하게 나와서 이부분에서 점수를 많이 낮게 줬네요. 첫평가 후 추가로 점수 변동이 있어 수정 합니다. 장거리시 크루즈기능을 적절히 활용하면 20정도는 나오네요.,True,False
2026 BMW X3,9.67,"내부 일부 원가 절감 제외하고는 모두 만족합니다! 연비, 디자인, 가격, 거주성 모두 최고입니다. 엔진 질감도 너무 좋고 명차입니다.",True,False
2026 BMW X3,9.0,주행성능은 우수합니다 계기판 조작밎 성능은 사용이 불편하고 한국에 적합한 영문표기 지양을 하는 배려가 있었으면 좋으리라 생각 합니다 .,True,False
2026 BMW X3,8.67,X3 20d 후회없는 선택. 디자인 얘기 많이 나오는데 실물이 훨씬 이쁨. 실내 내장재 원가절감한건 아쉬움. 구입한지 얼마안되서 전장 불량으로 수리하는데 꽤나ㅜ오래걸렸음. 독일전장은 별로인듯.,True,False
2026 BMW X3,9.0,"동급차량(Q5,GV70,GLC300) 다 타봤지만 종합적으로 최고. 연비는 도심 8-9, 고속도로 16까지 찍음 변속 부드러운건 워낙 유명하고, 기본적으로 탄탄하지만 부드럽게 세팅되서 주행이 정말 편안하고 즐겁다는 느낌. 일부 내장재 품질 아쉽긴 하지만 인터렉션바, 티맵순정네비, 시트 착좌감, 통창 유리 등 장점도 많음. 단점은, 브레이크페달이 불편한데 이 부분은 꼭 시승하고 결정하시길",True,False
2026 BMW X3,9.67,우주명차 처럼 다갖췄다. 성능 디자인 펀의성 게다가 연비도 ...,True,False
2026 BMW X3,9.67,"마일드하브로 저속에서 밀어주는 느낌좋고, 이질감 없음. 20이라 연비 좋음 키작은 신혼 3인가구라 딱 알맞음",True,False
2026 BMW X3,9.0,베이스 모델 사진보고 실망했는데 msp pro 실물보자마자 계약했네요. 아주 만족합니다~,True,False
2026 BMW X2,9.0,밟으면 잘 나가고 잘 멈추고 연비도 적당하고 소음도 별로 없고 나름 괜찮은 것 같아요.,True,False
2026 BMW X2,8.83,주행성능은 전반적으로 좋습니다~ 고속도로연비도 꽤잘나오는 편이구요~ 차크기는 작은편이긴하지만 2세대오면서 많이커져서 실내도 X4랑 비슷??하다고 하시는분들고있더라구요~(전X4 안타봐서 잘모르겠십니다) 디자인은 정말최곱니다!! 다들 볼때마다 엄청 이쁘다고 말해주십니다!! 가격은 뭐 그돈씨 나오지만 디자인하나보고 산거라 너무 만족합니다!!,True,False
2026 BMW M5 투어링,10.0,"가속력, 승차감, 연비, 거주성, 정숙성, 오디오까지 다 잡은 완벽한 올라운더!! 가격도 이 정도 성능이면 완전 가성비! 👍",True,False
2026 BMW 8시리즈 그란쿠페,9.83,가성비 최고의 자동차! 연비 빼고 모든면에서 만족하게 만드는 최고의 자동차!,True,False
2026 BMW 8시리즈 그란쿠페,9.33,"이 가격대 대체 불가 최고의 차입니다 :) 이렇게 편한 승차감과 고급스러움을 가졌지만 스포츠카급의 성능에, 이렇게 크고 긴 차체를 가졌으면서도 마치 3시리즈와 같이 편한 거동성을 가졌고, BMW 본연의 디자인과 최고급 소재와 스피커의 실내 마감, ID8 사용했을 때의 불편함을 잊게해주는 편리한 물리버튼들까지. 무엇보다도 땅에 네 발이 착 달라붙어 코너 탈출하는 안정감이 예술입니다ㅎㅎ 연비는 다른 8기통들도 그렇다는 점과 연비 생각하고 타는 차 아닌 점을 감안하더라도 시내에서는 과할 정도로 안나오구요(3~4대), 고속에서는 생각보다 잘나옵니다(9~12대). 따라서 3.5점 주었구요, 쿠페형 디자인이라 뒤로 빠지는 디자인과 2열 가운데 조작 인터페이스로 인해 2열 헤드룸 부족과 실제로는 4인승인 점을 고려하여 거주성 4.5점, 그외는 풀 5점 드립니다~",True,False
2026 BMW 8시리즈 그란쿠페,9.33,이 직전 차가 w213 e300 이었음. 연비는 4400cc 임에도 훌륭한편. 고속도로 클루징 구간에선 12이상 나오고 시내 막힌 도로 5.x 적당히 신호걸리는 안막히는 시내 구간 8.x정도. 에코프로모드 연비좋음. 묵직한것이 승차감 좋음. 앞범퍼 긁는다고 말이 많아서 방지턱 살살 넘으니 괜찮음. 외관 매우 마음에 듬. 오디오 다이아몬드 B&W최상 !! 가속력을 느낄 즈음엔 이미 고속으로 달리고 있어 가속감 느낄 시간이 너무 짧음. 고급차 몰면서 칼질은 금물!! 악셀 5-10% 정도만 밟아도 시내주행에 문제 없음. 근데 트렁크 공간 작고 실내 수납장 적음. 이게 제일 큰 단점임. 잔고장은 어떨지 차후 올리겠음. 이 차는 내 마지막 내연기관이라 생각하고 소장각으로 구입했음. 요즘 차들 잔고장많다는데 과연 어떨지…. n63tu3 이 엔진은 10년 이상에 걸쳐 3번에 걸쳐 오류 다 개선한 엔진인데 초창기오리지날 n63엔진의 저질 내구성으로 실제보다 저평가 된 엔진이라함,True,False
2026 BMW 8시리즈 그란쿠페,8.83,연비빼고 다 맘에듭니다 최고예요 뭘 얼마나 적어야하냐 몇자이상 적으라고 해야지 40자 이상 적으시요,True,False
2026 BMW 8시리즈 그란쿠페,9.0,외관 디자인은 끝내줌 실내는 구형틱함 퍼포먼스 장난 아니고 이거리서 이걸 선다고? 할정도로 브레이크 성능좋음 배기음도 만족스러움 다만 연비는 포기해야함 스포츠 플러스기준 100km정도 쏘고다니면 7정도나오고 시속100키노로 다니면 10까지나옴 고속주행은 보통 8~9정도 나오고 시내는 그냥 답이없음 3~4 생각해야함,True,False
2026 BMW 8시리즈 그란쿠페,9.5,"생각보다는 편안한 승차감, 스포츠성도 뛰어나고 주행 질감 측면에서 정말 넘사벽임. 뒷자리 헤드룸이 조금 부족한 것과 뒷좌석 헤드레스트 모양이 독특하여 사람에 따라서는 불편하다고 느낄수 있음. 주행 성능에서는 차의 롤이 너무나 잘 억제되어 편안하면서도 속도감을 느낄수 없다는 단점(?)이 있음. 이 가격에 이만한 차는 어디에도 없고 미국 현지 가격을 비교해 보면 정말 한국에서의 가격이 너무나 좋은 차량임.",True,False
2026 BMW 8시리즈 그란쿠페,9.17,쿠페형 디자인으로 날렵한 인상을 가지고 있으면서 실제로도 웬만한 스포츠카에 버금가는 주행능력을 가지고 있지만 거주성은 대형세단처럼 넉넉한 공간을 가지고 있는 최고의 차라고 생각됨. 연비또한 밟으면 밟는데로 잡아먹지만 얌전히 운전하면 그래도 9키로대 연비는 뽑아주므로 이또한 만족스러움,True,False
2026 BMW 8시리즈 그란쿠페,9.67,8기통이라 연비는 어쩔수 없지만 가성비 최고의 차인듯. 매우 만족하며 타고있습니다.,True,False
2026 BMW 8시리즈 그란쿠페,9.17,"뛰어난 가성비, 거의 남지않은 8기통, 극악한 연비, 아쉬운 인테리어,",True,False
2026 BMW 8시리즈 그란쿠페,9.33,"1. 연비 컴포트모드 기준 시내주행 5~6, 고속도로 9언저리 나옵니다(시내주행 위주 누적 연비 5.5수준) 2. 감가 심각합니다 3. 그 외 나무랄데가 없습니다 4. 감가, 유류비 신경 안쓰실 수 있는 분들에겐 최고의 데일리카입니다",True,False
2026 BMW 8시리즈 그란쿠페,9.17,연비빼고 대만족. 연비도 사실 성능에 비하면 좋은건데. 공기압44맞추면 바닥도 덜 긁음,True,False
2026 BMW 8시리즈 그란쿠페,8.83,현존 1억 5천 미만 차량 중 520마력 8기통이면 가성비 쩌는게 맞죠. 연비는 구리나 그거 보고 사는 차량은 아니기에 매우 만족스럽습니다.,True,False
2026 BMW 8시리즈 그란쿠페,9.33,연비도 나름 준수하고 최고의 차입니다. . . .,True,False
2026 BMW 8시리즈 그란쿠페,8.5,연비가안좋지만 디자인성능 두루만족합니다 예쁘요 속도감도있고 괜찮은것같아요,True,False
2026 BMW 8시리즈 그란쿠페,9.67,"쿠페의 경우 운전하기 딱 좋은 1900mm 전폭이고, 승차감도 너무 좋아서 데일리 출퇴근 용도로 사용하고 있습니다. 에어서스 달린 몇몇 차들보다 승차감 좋습니다. 반자율주행 테슬라만큼은 아녀도 굉장히 잘잡아주고, 적응식 레이저라이트 엄청 밝습니다. 에코프로위주로 타다보니 연비는 8기통 감안하면 상당히 괜찮게 나옵니다. 정속주행시 12km 나오고, 제 주행습관 기준 기름 완충시 550km 나오니까 그렇게 불편하지 않습니다. 브레이크 성능과 스피커는 정말 대박이고 실내 조명 정말 벤츠만큼 고급스럽습니다. 단점은 방지턱 급하게 넘을 때 앞범퍼 아래가 조금 쓸리긴 하는데 소모성 플라스틱이라서 가끔 바꿔주면 될 것 같습니다. 전반적으로 굉장히 만족도가 높은 묘한 가성비 차량입니다. 디자인 실물이 정말 갑입니다.",True,False
2026 BMW 8시리즈 그란쿠페,8.5,디자인과 성능은 두말할게 없는 최고.낮은 차고로 인해 타고 내릴때 조금 불편. 4인승인 점 때문에 5명이 타야 될 상황이 되면 난감해짐,True,False
2026 BMW 8시리즈 그란쿠페,8.83,무서워서 끝까지 못 밟을 정도로 공도 에서는 이차의 성능을 다 끌어내기가 힘들어요~ 실내공간 생각보다 넓고 각종 소재들이 고급스럽습니다. 럭셔리 4도어 쿠페가 맞습니다. 한국엔 타나라 대비 저렴하게 출고가를 산정해서 이 가격에 8기통 스포츠세단을 타보네요~ 연비는 알고 사긴 했지만 달리면 별로고 천천히 정속주행하면 고속도로 주행 대부분 했을때 12km정도는 나옵니다. 평소 출퇴근은 8키로 정도 나오구요..(고급유 기준) 대체로 만족!!,True,False
2026 BMW 8시리즈 그란쿠페,9.0,최고의 스포츠 세단임이 확실합니다. 좀 낮아서 타고 내릴 때 약간 불편함이 있긴 하지만 일단 앉으면 편안합니다.,True,False
2026 BMW 8시리즈 그란쿠페,9.17,종합적으로 브랜드와 연비 빼고 최고의 차네요. 주행 성능은 말할것도 없고 의외로 승차감이 매우 훌륭 합니다. 이번에 가족들과 장거리 여행(서울-->거제도)을 하였는데 도착후에도 아무도 피곤하지 않았네요.,True,False
2026 BMW 8시리즈 그란쿠페,9.0,8기통에 매력.풍부한 옥션. 승차감 좋음. 연비는 안좋네요.~~~~~~~~~,True,False
2026 BMW 8시리즈 그란쿠페,9.67,이쁘고 잘나가고 잘서고 여기에 연비까지 좋으면 말이 안되는 차 연비는 3천cc이상 급이면 큰차이없음,True,False
2026 BMW 8시리즈 그란쿠페,9.0,차예뿌고 잘나감 V8치고는 가격도 괜춘. 고급유이고 연비 생각하면서 타는 차는 아님,True,False
2026 BMW 8시리즈 그란쿠페,8.17,"뒷좌석은 아무래도 세단에 비해 약간 불편한듯 함. 주행성능이야 두말하면 잔소리, 디자인은 호불호가 있을수 있겠지만 나는 좋았음. 연비는 역시나 ^^(기대를 저버리지 않는 8기통!) 게이지 내려가는게 보임 ㅋ",True,False
2026 BMW 8시리즈 그란쿠페,7.83,4인가족 충분하고 혼자탈땐 출력도충분 단점은 연비 빼곤 없어보임 이가격에 이스팩 이면 혜자임 840산사람만 멘붕일듯,True,False
2026 BMW 8시리즈 그란쿠페,9.0,"운전성능 최고 잘가고 잘서고 안전하고 연비는 중간 정도 모두 만족한데 승,하차시 다소 불편함이 있고 정비 받으면 불안함",True,False
2026 BMW 8시리즈 그란쿠페,9.67,840d 구입한지 한달됬습니다 일단 디자인 죽입니다 그리고 작아보이는데 타면탈수록 대형차임을 확인합니다 스포츠플러스로 주행하면 끝내줍니다 다만 연료통이작아서 풀로 넣었을때 600km정도가는것같습니다 기존차량은 1000키로가 넘었는데 이게살짝아쉽습니다 연비는 좋습니다,True,False
2026 BMW 8시리즈 그란쿠페,9.67,"럭셔리 쿠페, 디자인, 성능, 거주성 고속도로 연비 14 시내주행연비 8.",True,False
2026 BMW 8시리즈 그란쿠페,10.0,"성능, 디자인, 편안함 빠지는거 없는 차입니다. 내사랑 팔붕이 오래오래 함께하자",True,False
2026 BMW 8시리즈 그란쿠페,9.33,"가장 높은 시리즈 넘버이기 때문에 의도적으로 가격이 조금 높게 책정된 것 같지만 그럼에도 만족도가 대단히 큰 차량입니다. 일반적인 엔진의 주행 성능은 말할 것도 없고, 코너링, 특히 헤어핀 등의 극단적인 코너링 상황에서 진가가 드러납니다. 한번 돌아보면 정말 미쳤다는 말이 절로 나오게 됩니다. 주행 성능뿐 아니라 각종 편의사양들의 완성도가 너무 좋습니다. 반자율주행은 현재 양산되는 차량 중 탑급이라고 생각합니다. 5인승이고 차체 길이가 5미터가 넘는데다가 상시 4륜구동임에도 연비 최대 17 나옵니다(남양주 ~ 서울 구로. 내부순환 이용). 직접 보면 정말 감탄이 절로 나오게 됩니다. 승차감은 스포티하면서도 고급스럽습니다. 직접 타보면 예상과 다른 승차감에 놀랍니다.",True,False
2025 테슬라 모델 3,8.67,다좋은데 시트가조금 불편함…나머지는 개쩔음 ㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇ,True,False
2026 푸조 3008,9.67,"3008은 이제 출고받았지만 전에도 e-2008을 운행해본적 있어서, 푸조가 워낙에 주행이 쫀쫀한건 독보적이지 않나싶습니다. 디자인만 봐도 가성비를 넘었다고 보이네요. 거주성은 쿠페형 차량임을 보면 상대적으로는 좋은 편이라고 봅니다. 시트가 너무 좋구요, 몸을 잡아주는 맛이 나중에 장거리에 도움이 될거로 보입니다. 푸조는 콕핏 디자인이라, 넓어 보이는 느낌은 아니지만 허당이 없고 운전자를 안아주는 느낌이라 좋네요. 뒷자리도 서스가 토션빔이라지만 멀티링크 스포티지보다는 확연하게 더 좋습니다. 연비는 아직은 잘모르겠어서 후기 평가에서는 제외합니다.",True,False
2026 푸조 3008,9.67,1.2마력이지만 달리는 스타일 아니어서 문제 없음. 정비는 아직 안 받아봐서 모르겠음.,True,False
2026 푸조 3008,8.5,디자인은 정말 좋습니다 보기에는 차가 커보이는데 실제 공간은 소형suv급입니다 마일드 하이브리드라 연비 기대했는데 실연비보단 낮게 나와요 1.2리터인데도 모터의 도움인지 답답한 느낌은 없으나 막 잘 달리는 차는 아니에요 회생제동이 꽤나 스무스하게 들어와서 완전 정차시에만 브레이크를 쓰는 원페달링이 가능합니다,True,False
2026 폭스바겐 골프 GTI,9.67,150프로 만족하면서 타고있습니다. 생각보다 잡소리가 없고 주행성능은 그냥 너무 압도적으로 좋습니다 연비 시내 7~9 고속 15~16 나오네요 에코로 편하게 달리다가 스포츠 모드로 바꾸는순간 이차만큼 바뀌는 차는 없을겁니다.. 재밌어요,True,False
2026 폭스바겐 골프 GTI,7.67,코너링머신 장거리정속주행시 놀라운 연비 노면 좋은곳에선 아주 좋은 승차감이나 그립감이지만 노면이 나쁘면 차가 부서질까 두려움,True,False
2026 폭스바겐 골프 GTI,7.67,대체로 만족 1열 승하차시 시트가 다리에 걸그적거림 순정네비구림. 안드로이드오토 가끔 오류,True,False
2026 폭스바겐 골프 GTI,8.83,"8세대 GTI 이제 1만 km 탔습니다! 장점 출퇴근할 때 운전이 재밌어서 빨리 운전하고 싶습니다. 정말 신나고 재밌게 운전할 수 있습니다. 공도에 동일 차량이 많이 없습니다. 동급 수입차 대비 옵션이 좋습니다(크루즈, 통풍, 엉따, 핸들 열선 등) 연비도 도심~고속 7~16 사이로 만족합니다.(연비보고 사는 차는 아닌듯합니다ㅎㅎ) 단점 잡소리 소프트웨어가 느림(국산차 대비 정말 답답합니다.) 메인 공조 버튼 밤에 안 보임 비상등 누르다가 다른 버튼 누르는 경우가 다수 생김 국산차 대비 수리비가 비싸고(당연하지만) 센터 예약하기 힙듭니다. 결과적으로 직접 운전하는 제가 너무 만족해서 항상 즐겁게 타고 있습니다. 아반떼 N과 고민하다가 gti 선택했고 물론 아반떼도 궁금하지만, 아N의 이미지 때문에... GTI 선택하길 잘한듯 합니다.",True,False
2026 폭스바겐 골프 GTI,9.67,"[8.5세대 TDI 신차 구매] - 디젤 차량이라는 것을 모를 정도로 차량 내부는 정숙하고 승차감은 부드러움 - 미친 연비 시내 평균 15는 기본이고 고속도로에서 연비주행하면 23~4는 우습게 찍힘 - 외부 디자인 미쳤음, 클래식의 현대적 해석을 곁들인...독일차 답게 유행타지 않으면서 골프 특유의 아이덴티티를 잘 살림. 주변 사람들도 이쁘다고 난리임. - 내부 디자인 : 인포 화면이 커져서 최신 차량 다움. 과거 투박한 독일차의 이미지를 많이 벗어남 - 최대 장점 : 가성비 포르쉐 답게 운전 하는 맛이 기가 막힘. 굳이 GTI 까지 가지 않더라도 TDI로도 운전 재미를 충분히 느낄 수 있음. - 아쉬운 점 : 통풍 시트, 헤드업 디스플레이 (내장 내비가 없어 무용 지물), 조수석 시트 조절 수동, 트렁크 수동 총 평 : 진짜 세계 3대 명차 포르쉐 911, BMW 5시리즈, 폭스바겐 골프가 과장된 말이 아닌걸 느낌.",True,False
2026 폭스바겐 골프 GTI,10.0,"8세대 GTI 깔게없다. 50년 헤리티지를 그대로 느낄 수 있다. 가격도 싸고 복잡한 서울에서도 요리조리 다니기 편한. 데일리로 운용하기 아주 적합함. 달리고 싶을때 쭈욱 잘 나가고 으르렁거리는 배기음도 여심을 울리는 🔥🔥🔥 지루하지 않고 장거리 주행도 크루즈기능이 있어 편함 운전하는게 재밌음 뽑은지 5개월째, 탈때마다 기분좋은 차. 해치백 디자인이 아주 잘빠졌고 옆모습과 뒷태가 특히 예쁘다고 생각. 하나 좀 불편한건 개인적으로 물리버튼과 아날로그를 좋아하는데 시대에 맞춰 다 터치식 패널이라는점. 온도조절계와 음량조절부분에 불이 안들어와서 잘 안보임.. 그래도 인간은 적응의 동물이라고 적응하면서 타는중 +IQ라이트 감탄하면서 타는중. 라이트 진짜 좋음. Led라 더 밝은 느낌이고 첨 타면서 오토라이트가 신기해서 오오 했었음. 막히는 시내주행 연비는 soso(나쁘면10정도나옴), 고속도로타면 15-16까지 나옴!(안막힐때)",True,False
2026 폭스바겐 골프 GTI,8.0,"현기타다 처음 독일차 타보는 건데 다시는 현기 못탈거 같네요. 핸들링, 악셀, 브레이크 등 밸런스 진짜 미친 차라고 생각합니다. 뒷자석 좁고 인포테이먼트는 좀 불편.. 시내 평균연비 9 나오는데 연비 바라고 타는 차는 아니니까.. 이거 말곤 불만 없습니다.",True,False
2026 폭스바겐 골프 GTI,10.0,"차량 성능, 디자인, 연비 모두 만족 안드로이드 오토나 소프트웨어 는 불편함",True,False
2026 폭스바겐 골프 GTI,6.83,패밀리카론 당연히 작고 주차시설 헬인곳에 살아서 편한데 가끔 너무작아서 답답할때가잇죠 1인 신조로 탄다면 더없리 좋은차,True,False
2026 폭스바겐 골프 GTI,8.17,거주공간 빼고 아주 만족합니다. 옵션이 다소 부족하지만 엄청 불편한건 아니고요.,True,False
2026 폭스바겐 골프 GTI,10.0,"해치백은 그 용도와 실용성, 뒷좌석 폴딩의 사용이 반복적으로 있는 사람에게는 만점. 지금까지 평균 50리터 만땅, 주유수첩 보니 평균 970km. 발가락 신공 고속도로만 주행시 최고 35.1km. 카페가면 연비왕들 기절할 수준. 대형견 두마리 산책이동, 코스트코 이마트 장보기, 부피 큼 짐 실기에 이보다 더 좋은 차가 있을지. 운동성능은 체급 최대이고 골프의 질리지 않는 디자인에 이제 모두 탑재된 오토크루즈, 무선 카플레이, 차선유지, 급제동, 후측방경고 및 제동 등 모든 최신 기술이 들어가면서 이젠 최고가 된 골프. 5세대 gti, 6세대 gtd, 7세대 에 이어 8세대까지 오는 동안 단 한번도 후회한 적 없는 차. 집에 큰 suv 보그가 한대 있어 시내 데일리하기 편하고 유지비 싼 골프와 장거리 가족용 suv 2대가 최고의 조합이라 생각함.",True,False
2026 폭스바겐 골프 GTI,9.0,"주행성능이 말도안되는 미친 차, 타본 사람만이 알수있는 이 느낌..오래오래 함께하자 내 골프",True,False
2026 폭스바겐 골프 GTI,9.67,"옵션 고민 안 해도 되고, 품질 좋기로 유명하고, 역사가 보증해주는 바가 있어서 생애 첫 차로 골프 gti를 구매했습니다. 긴 장롱면허 이후 처음 몰아보는 마이카라 펀카가 뭔지, 가족차가 뭔지 아무런 개념이 없었지만, dsg 미션은 부드럽고 훌륭하며, 연비는 최대 19.9km까지 찍어봤습니다. 밟는 대로 속도 내주고, 서고 싶을 땐 잘 서고, 특히나 코너를 돌 땐 겁이 나기는커녕 ‘날 믿어’ 하고 말해주는 듯한 안정감이 얼마나 든든한지 모릅니다. 아, 이 녀석은 무슨 일이 있어도 운전자를 위해주는구나 하는 생각이 들었습니다. 공간은 좁다면 좁지만 3인 가족 정도는 타고 다니기에 충분히 아늑합니다. 밖에서 다른 차들과 비교하면 작아 보이는데 실내에 들어가면 작다는 생각이 안 듭니다. 인포테인먼트는 요즘 전기차들에 비하면 소박하지만 gti를 고르는 사람들에겐 변수가 안 된다고 봅니다. 운전의 재미가 그만큼 좋아요. 오디오도 처음엔 아쉬웠지만 이퀄라이저를 만지니 무척 향상됐습니다.",True,False
2026 폭스바겐 골프 GTI,8.83,40대 세컨카로는 정말 좋은거 같습니다. 핸들링이며 만족스럽습니다. 다만 경고등이 너무 자주 뜹니다. 모든 센서 들이 민감한거 같습니다.,True,False
2026 폭스바겐 골프 GTI,8.83,"스포츠성과 데일리성의 조화를 원하시는 분에게 최고의 선택, 시속 100km 에서 엔진회전수 1600RPM 이며 고속도로연비는 막히지 않는 도로에서 정속주행이라면 16km/L 이상이 나옵니다. 현대 아반떼 N과의 비교, 그랜저 등 국산 대형세단과 가격대가 겹치는 점이 망설이는 포인트일 수 있습니다만 N은 훨씬 스포츠성이 강한 세팅이고 국산 대형세단은 용도가 확실히 다른 패밀리카 개념이라 잘 생각하고 구매하시길 바랍니다.",True,False
2026 폭스바겐 골프 GTI,9.67,연비는 최고입니다!!코너링우수하고 시내운전장거리운전모두만족 아쉬운건 차량뒷자석이 좁아요,True,False
2026 폭스바겐 골프 GTI,9.67,1인 장거리 출퇴근용으로 최고의 차! 시내주행에서는 연비가 다소 떨어지지(?)만 고속도로 출퇴근때는 25~28 km/l 꾸준히 찍고 다닐 수 있음,True,False
2026 폭스바겐 골프 GTI,5.5,냉각수관련 수리만 3회째 대차도 하늘의 별따기. 주행감각은 만족하나 서비스나 차량고장 관련해서 많이 비용대비 부족하다고 판단됨.,True,False
2026 폭스바겐 골프 GTI,8.5,"모든것이 다 좋습니다. 연비. 주행성능. 디자인 등등 하지만 딱한가지 아쉬움점 물리버튼이 없다는거, 너무불편함 적응이 쉽게되지 않고 오작동도 잘일어남.",True,False
2026 폭스바겐 골프 GTI,9.5,"출퇴근 편도 40킬로 인데, 아침엔 연비 18, 퇴근이 주로 늦어서 도로가 한산할 때 27정도. 뽑기 잘못해서 처음에 네비 터치 안되는 불량, 스타트앤 스톱 작동 안되는 불량, 엔진오일 누유 불량 있었는데 모두 수리받고 현재까지 7개월 운행하면서 1만 6천 운행해본 결과 벤츠나 비엠이나 폭주미친x 말고는 고속주행 다 재낄 수 있는 것 같고, 직장에서 높은 직급 아닌데도 적당히 경제적인 독일차 이미지로 눈치보이는 차도 아닌거같고, 주행할 때 다들 휘발유 아니냐고 할 정도로 부드럽고. 단점 하나만 꼽으라면 서비스센터 대기시간. 사자마자 연말이고 해서 그런지 예약 잡으면 최소 3주에서 부품 교체하는 2건은 6주 정도 까지 걸린 것 같네요. 겨울에 뒷바퀴에서 방지턱 넘을 때 찌거걱 소리 심한거도 고질병이라서 못 고친다고는 하던데. 이것도 서비스센터 말하면 오일 발라주고 당분간 좀 덜해집니다. 전체적으로 좋게 평가하지만 다시 산다면 4천만원 언저리 스포티지나 쏘렌토 하브 살거같아요. AS때매",True,False
2026 폭스바겐 골프 GTI,9.83,"3월 15일 차 받고, 지금 2달째 4500킬로 주행. 하체, 연비, 디자인, 안전사향 다 좋다, 생각 보다 이상이다. 무선 오토플레이가 가끔 속썩이지만 그닥 데미지가 없다, 다만 협소한 공간에서 핸들 을 이빠이 꺽어 움직이면 이질감은 조금 생긴다. 시내 평균 18킬로, 고속도록 연비 26킬로 이상.. 달리는 재미가 있어요.",True,False
2026 폭스바겐 골프 GTI,8.83,"일반적인 세단의 편안함은 없습니다만 다른 스포츠성향을 가진 차량들과 비교 했을때는 소프트 한 편입니다. 시승할수 있는곳 에서 시승을 해보시길 추천합니다. 19인치 휠 디자인이 저에게는 마음에 들지만 생각보다 노면소음이 올라오는 편 이며, 포트홀 이나 도로 포장상태가 울퉁불퉁 한 곳 에대한 스트레스는 어느정도 있습니다. 지금 말한 단점 외 에는 전반적인 디자인과 주행질감 연비등 만족도가 좋습니다.",True,False
2026 폭스바겐 골프 GTI,8.5,연비는 gti 미쳤습니다 쭉쭉 잘 뻗어나갑니다 시트가 두꺼워서 거주상태는 별로고 수납공간도 거의 없어서 좀 아쉽습니다 고속에서의 안정감 너무 좋아요 그리고 코너링도 미친거 아닌가 생각됩니다,True,False
2026 폭스바겐 골프 GTI,9.83,주행성능이 우수하고 그리고 연비가 좋아요 디자인도 현대적이고 마음에 들어요,True,False
