car,score,content,is_negative,input_negative
2026 BMW X5,8.5,X5 타보니 왜 SUV는 BMW 라고 하는지 알 것 같네요. 생각보다 연비도 좋아서 놀랬습니다. 다만 트렁크에 캐디백이 대각선으로 넣어야 한다는게 너무 아쉬워요.,True,False
2026 BMW X5,8.67,디자인 연비 출력 다 만족합니다 고속에서의 안정감도 정말 좋아요 고스트도어 빠진게 조금 아쉽네요,True,False
2026 BMW X5,9.17,연비 좋고 성능좋고 !! 비싸긴 하지만 상품은 좋아서 후회하지 않는 선택 !!,True,False
2026 BMW X5,9.5,만족도가 상당히 높은 suv입니다 다른 suv 못타겠어요 연비는 동급차량에 비해서 준수한 편이지만 높다고는 못하겠습ㄴ다 ㅋㅋㅋ,True,False
2026 BMW X5,8.33,모든 면에서 만족하는데 연비는 시내주행 위주라 생각보다 많이 안좋습니다.,True,False
2026 BMW X5,9.67,"구입 3년차로, 잔 고장 한번 없고 가속, 브레이크, 저고속주행 안정감 최고입니다. 안전을 고려해서 결정했는데 아주 만족합니다. 반자율주행, 드라이빙 안전 시스템도 훌륭하고요. 역시 비엠~~",True,False
2026 BMW X5,7.83,"우선 겉모습은 수입 SUV의 대명사격인만큼 굳이 따로 평가할 필요는 없을 것 같습니다. 가격은 비싸긴 합니다만 비교할만한 다른 차종들과 대비했을 때 이해가 가는 정도이구요, 주행성능은 중량을 잊을만큼 기대보다도 좋아 의도하는대로 차를 꽂을(?)수 있습니다. 연비는 플러그인 하이브리드 기준으로 꾸준히 충전을 하고 시내/고속 반반 정도 주행한다는 가정하에 15~18정도? 꽤 만족스럽게 나옵니다. 공차중량을 생각했을 때 주행성능이나 연비는 우수하다고 판단됩니다.",True,False
2026 BMW X5,9.33,"역시 생각보다 좋아요. 잘 산것 같네요. 이전 X3도 30d라 연비, 주행 성능이 좋았는데 X5도 좋아요",True,False
2026 BMW X5,8.17,"대체적으로 만족합니다. 주행성능, 연비, 정숙성 만족해요. 다만 2열 거주성은 아쉽네요.",True,False
2026 BMW X5,10.0,디자인최고 인테리어최고 옵션좋고 연비좋고 하차감좋고 실내에선 디젤인지모르겠고,True,False
2026 BMW X5,9.33,"X-line 7인승입니다 최근에 풀옵으로 나와서 실내는 M스포츠와 핸들빼고는 동일하고 하만카돈 오디오와 소프트클로징도 있고 7인승이라 2열 리클라이닝도 되서 옵션은 아쉬울게 없습니다. 외모와 달리 실제 주행 질감은 매우 부드럽고 나긋나긋합니다. 에어서스와 직렬6기통 디젤엔진과 ZF 8단 변속기의 궁합이 좋아서 인 것 같습니다 밟는대로 차가 매끄럽게 잘 나가는 점도 굿입니다. 연비도 에코프로모드로 타면 9~10만원 주유에 1,000킬로는 여유있게 갑니다 반자울주행도 나름 요긴하게 잘 쓰고 있습니다 다만 덩치에 비해 실내공간이 넓지는 않습니다 그렇다고 부족하지도 않습니다. 전반적으로 운전자에게 고급차를 탄다는 느낌을 주는 차량입니다 훌륭합니다.",True,False
2026 BMW X5,9.33,패밀리 카로 적당한듯합니다. SUV의 시조새격이니 X7 M50i타다가 변경했는데 연비가 확실히 좋네요,True,False
2026 BMW X5,10.0,차량을 구매해서 반년 타본 결과 대만족입니다 디자인도 만족 주행성도 만족 연비도 만족,True,False
2026 BMW X5,9.5,에어서스라 승차감이 좋습니다. 40i 엔진과 zf 8단 미션 조합의 주행질감 역시 좋아요. 스포츠플러스 모드로 바꾸면 저 큰 덩치의 무거운차가 튀어 나갈 정도로 가속력이 좋습니다. 2열 리클라이닝 가능하여 거주성도 좋은 편이지만 트렁크는 덩치에 비해 크지 않습니다. 정속주행 연비는 잘 나오지만 가솔린 엔진에 차가 무겁다보니 시내주행 연비는 안 좋습니다.,True,False
2026 BMW X5,9.67,걱정했던 2열 거주성은 7인승에 있는 리클라이닝 기능으로 완성되었습니다…가솔린 차량 같은 정숙성에 연비마저 뛰어난 디젤 마하가 최선의 선택이었습니다…마지막으로 에어서스의 승차감은 SUV가 아닌 고급세단의 느낌그대로입니다,True,False
2026 BMW X5,8.83,주행능력 및 연비최강 유류비 걱정은 NO 뒷죄석 약간불편 오너용도 감사합니다,True,True
2026 BMW X5,8.0,잘달리네요 역시 비엠은 6기통! 뒷좌석 리클라이닝안되는건 안타깝네요 ㅠㅠ 연비는 음 생각보다 안나와요 ㅠㅠ,True,False
2026 BMW X5,8.83,큰 덩치에 비해 민첩하고 잘 달리고 잘 멈추고 디자인 좋구요 여비도 나쁘지 않습니다 가격이 저렴한건 아니지만 가성비로 보면 나쁘진 않은거 같습니다,True,False
2026 BMW X5,9.5,가격대비 좋은차 입니다. 다만 충전시설이 부족합니다. 충전시설 확충으로 손쉽게 충전할수 있었으면합니다.,True,False
2026 BMW X5,9.0,"직진력, 코너링 등 주행성능은 완전 만족합니다. 출고후 핸들 EPS 소음 문제로 교환하는데 5개월 정도 걸렸지만.. 대차 해주고 교환은 해줬으니 선방은 했다고 생각됩니다. 저는 패밀리카로 선택했습니다만 2열에 대한 배려는 좀 부족한 느낌입니다.",True,True
2026 BMW X5,9.5,"제네시스gv80 휘발유 1년 기다리다가 2월 초에 bmw 프로모션 받아서 구매했습니다. 일주일만에 차가 나오네요. 페이스리프트 덕분에 더 싸게 산 듯 싶어요. 4기통 휘발유 견적이 x5랑 1000만 원 차이가 나서 고민없이 x5로 갔어요. 4륜구동, 썬루프도 없는 gv80 4기통이어서 옵션 추가했으면 x5랑 가격이 비슷했을 듯 싶네요. 2달여 지났는데 디젤의 그르렁 소리도 그렇게 거슬리지 않고 BMW 처음인데 쫀득하니 운전도 재밌네요. 주행보조기능도 만족하고... 1억 수준에서 대체할 차가 딱히 보이지 않는 것은 사실입니다. 덩치가 큰 것에 비해서 연비도 아주 좋아요. 부산 다녀왔더니 아직도 14km 찍혀있어요. :)",True,False
2026 BMW X5,9.67,연비 좋고 이번에 풀 옵션으로 나와서 좋은데 가격이 좀 비싼게 아쉽네요,True,False
2026 BMW X5,8.17,"가격부담 수리부담외에는 다 좋습니다""~AS불편한것도 있네요; 그리고 생각보다 내구성이 좋진 않은듯..",True,True
2026 BMW X5,10.0,성능 주행성 안전성 편안 연비 다 좋아요 단점은 세차비가 비싸다 ㅎㅎㅎ,True,False
2026 BMW X5,9.5,"충전 속도가 아쉽지만 충전 여건만 좋다면 연비도 좋고 승차감도 좋아요. 디자인이야 말할 것도 없고, 내장재가 아쉽긴하지만 충분히 만족하면서 유지할만 합니다.",True,False
2026 BMW X5,10.0,전기차 대세 흐름 역행하고 디젤 30d m팩으로 1년 끌어봤습니다. 결론만 말하자면 너무 만족합니다. 감가 생각 전혀 안하고 타야 마음 편합니다.,True,False
2026 BMW X5,9.17,45e mspo 흰/모카 2개월째.. 연비 : 이건 언어더 레벨임. 트립 연비 100km 기준 75/litter 매일 84km 주행.. 전기사용마일리지 매일 78k 나머진 기름..0.7 너무 좋은차임. 비싹거 빼곤 모두 별 5,True,False
2026 BMW X5,8.83,"카본블랙에 아이보리시트로 출고했는데 너무 만족스럽다 주행성능이야 에어서스에 8기통 가솔린 4400cc인데 말할것도 없고..가성비라 하긴 우습지만 너무 좋다 연비는 컴포트모드로 놨을 때 40i나 50i나 거기서 거기인 것 같다 단점은 2열 리클라이닝의 부재, 좁은 무릎공간 정도..? 그리고 고성능 차량이다 보니 밟고싶은 충동이 생긴다는 점 냉간시 시동 걸때 배기음은 진심 중독성있다",True,False
2026 BMW X5,8.83,"집밥, 회사밥 가능하면 현재 SUV에서 훌륭한 선택지인듯 단거리 출퇴근 전기로 인한 연비의 이점+ 장거리여행시 전기차 충전의 번거러움에서 해방 근데.. 차값때문에 연비 이점을 논하기는 좀... 대충 계산해보면 출퇴근 이용 배터리 풀충 모두사용기준 월 20만원정도 이득보는거 같은데 1년에 240만원이라...",True,False
2026 BMW X5,9.33,"가격대비 성능 좋아요. 연비는 좀 낮고, 편안합니다. 잔고장 전혀 없었어요.",True,False
2026 BMW X5,8.67,"단점 위주로 적자면 뒷좌석 틸팅기능 없음, 겨울철 브레이크 소음(케바케), 21인치 타이어 너무 비쌈, 자가 세차 힘듬, 그밖에 다 만족",True,True
2026 BMW X5,9.17,"개취지만 디자인은 너무 멋집니다. 품질도 만족. 거주성이나 품질, 디자인은 완전 만족하며 타고있음. 단, 가솔린엔진 3,000cc에 2톤이 넘는 차량이라 연비는 그닥... 실연비 10.5나옴(고속30 시내70) 급가속,급제동 삼가해야 그정도 나옴. 차값이 너무 비쌈 XLINE 1억1천6백만원임. 할인조건이 좋아서 선택함(공식할인+재구매할인+트레이드인할인) 현재 만족하며 타고있긴함.",True,False
2026 BMW X5,8.67,ㅋ최고입니다 8기통 한번 맛보고 나니 더이상 6기통내려가고싶지 않네요 연비는 어쩔수 없는 선택이지만ㅋ,True,False
2026 BMW X5,10.0,최고의 suv 더이상 말이 필요없음 품질성능 모두 매우만족 반도체 이슈로 옵션만 불만,True,False
2026 BMW X5,9.5,가격이 비싼가 빼고는 모든 조건에서 좋습니다 연비도 공인보다 훨씬더 나오네요,True,False
2026 BMW X5,9.67,디젤 마일드하이브리드 적용되어 초반부터 잘나가고 정차 및 주행시 소음/진동은 크게 느끼지 못합니다. 물론 정차시 일정 시간이 지나면 엔진에 켜지는데 이때는 당연히 디젤 진동은 있습니다. 연비는 출고 후 부터 누적 12.7km/l 나왔습니다. 미취학 아이가 둘이라 공간이 부족한 것은 못느꼈지만 카시트 2개 설치시 가운데는 어른이 앉기 힘들 정도입니다. 20년 11월에 출고하여 2년동안 운전이 참 즐거웠습니다. 아직도 볼 때마다 설레네요.,True,True
2026 BMW X5,9.5,미국생산이라 그런지 잡소리 이슈가 좀 있음. 가격은 사악함. 그외 모든것들은 만족,True,False
2026 BMW X5,8.17,디자인적인 요소 뿐만아니라 성능도 우수하지만 연비부분이 조금 아쉽네요.,True,False
2026 BMW X5,3.33,5시리즈 타세요 이차 별로입니다 딱히 좋은거 못느꼈습니다 그냥 좀 잘나가는 산타페,True,False
2026 BMW X5,8.83,부지런히 충전하면 L/38km를 초월하는 연비를 경험합니다. 주행성 거주성 정숙성 모두 만족하지만 2열 리클라이닝 부재는 조금 아쉽네요. 겨울철 윈터타이어 교환시 ㅎㄷㄷ 한 금액도 생각해야 합니다.,True,False
2026 BMW X5,9.67,가격은 좀비싸나 주행 및 연비 디자인 등등 아주만족스럽습니다,True,False
2026 BMW X5,9.5,XC90 B6 와 X5 30D 모델을 엄청 고민하다가 10개월을 기다리면서 XC90 배정받은 상태에서 마지막에 결국엔 X5로 돌아서서 지금 주행중인데 XC90을 시승해보고 X5를 타보니 X5 선택하길 참 잘했다는 생각이 듭니다. 준대형인데도 디젤이라 고급유 스트레스 없이 연비 정말 잘나오구요. 승차감은 XC90과 비교 불가네요.. 정말 부드럽고 좋습니다. 3000CC 디젤이라 정숙성도 상당합니다. 실외에서는 디젤 소리가 조금은 나는데 전혀 시끄럽다? 이런건 없고 듣기 불편함 없습니다. 실내에서 블라인드 테스트하면 가솔린인지 디젤인지 절~~대 구분을 못할정도로 정숙합니다. 다만 XC90과 비교했을때 실내공간과 트렁크 공간 그리고 B&W 스피커는 XC90이 훨씬더 좋구요. 정말 스피커 이외에는 주행질감/디자인/승차감/연비 모든게 X5가 압승입니다. 저와같은 고민을 하시는분이 있다면 주저하지말고 X5로 가세요 후회 안합니다.,True,True
2026 BMW X5,9.83,"SUV의 완성형이라는 표현에 대해 체감하는 중입니다 ㅎㅎ 2열의 거주성이 좀 부족하지만 (리클라이닝 안됨, 타사의 동급 SUV보다 레그룸 좁음) 아직 아이들이 어려서 큰 부족함 못느끼고 잘 타고 있습니다. 남자분들에게는 로망이라고 할 수 있는 차가 아닐까 싶네요~ 저 역시 드림카이기도 했구요 확실히 남자분들은 지나가면서 다들 스윽 훑어 보시는 것 같습니다 (으쓱) 볼보 xc90, 아우디 q7 은 타보고 GLE는 못타봤지만 동급 차들 대비하여 디자인, 성능등 제 기준으로는 더 높은 점수를 주고 싶습니다 ㅎㅎ",True,False
2026 BMW X5,9.67,괜춘 합니다 ~~ 잘달리고 잘멈추고 ~~~ 아쉽다면 국산차보다 내부가 좀 좁다는거겟져~~,True,False
2026 BMW X5,8.0,7kwh 충전이 안되는건 좀 별로.. 나머진 다 만족합니다. 전기로만 주행 가능거리도 히터 틀고 60은 나와서 데일리 출퇴근은 무난합니다.,True,False
2026 BMW X5,9.33,좋습니다 크크크 연비는 스포츠플러스로 막 밟지만 않는다면 나쁘지는 않습니다.,True,False
2026 BMW X5,8.67,"40대 아빠들의 드림카라 불리울만함 외관 디자인이나 성능은 말해봤자 입 아프고 실내 메리노 시트 촉감 너무좋고, 나름 고급지다. 그저 만족하며 타는 중 다만 연비는 별로.. 이전 차가 3.5 자연흡기였는데 7만 주행하면서 복합 9.7이었는데 이건 뭐 ㅋㅋ",True,False
2026 BMW X5,9.67,"아빠들의 명차 역시 최곱니다. 45e 플러그인하이브리드 차량이라서 연비도 훌륭하고, 전기로만 주행가능 거리가 80-90km정도 됩니다. 출퇴근은 전기로만으로도 가능해서 장거리 아니라면 주유할일이 없네요",True,False
2026 BMW X5,9.67,"연비 3천씨씨치고는 무난한 수준, 나머지 나무랄데가 없는 최고의 suv입니다.",True,False
2026 BMW X5,7.33,엠팩 온라인에디션 카본블랙 1년 후기. 서울인데 동일차량 딱한번 볼정도로 희소성있음. 연비 별로고 비엠 고질병들 서서히 보임. 디자인 주행감 사운드는 최고. 시트감 트렁크는 보통.,True,False
2026 BMW X5,9.0,앞모습이 좀더 빵빵했다면 ㅠ좋았을텐데 승차감 좋고 msp는 뒷좌석 리클라이닝안되는게 흠! 연비는 가솔린이니 뭐 ㅠ 그래도 조금 아쉽다,True,False
2026 BMW X5,9.17,BMW의 6기통엔진은 역시나 명불허전!. 밟으면 밟은데로 치고나가는 느낌이 깔끔하네요. 다만 크기가 크니..연비는 어쩌수없나봅니다..그래도 막 쏘지않는이상 연비 7~9왓다갓다 하는거같습니다 곧 페이스리프트가 되지만... 예상 디자인보니 후면은 조금 바뀌어.. 이뻐지나. 실내는...글세요.. 크리스탈기어봉이 더이쁜거같습니다. 그래서 ㅎㅎ 바로 구매햇ㅆ네요,True,False
2026 BMW X5,10.0,아빠들의 드림카 부족함이 없음 1억선에서는 최고의 선택지라고 생각됩니다,True,False
2026 BMW X5,9.0,"명불허전 입니다. 전제적인 승차감, 주행 능력 등 만족합니다. 다만 시트 쿨링기능은 좀 약한 편이며, 휠 프레임이 좀 민감한 듯 하네요. 어딘가에 바퀴가 살짝이라도 닿으면 여지없이 상처가납니다.",True,False
2026 BMW X5,8.83,연비는 고급유를 쓰기에 더욱 사악함을 느낀다. 주행성능은 단연 최고. 거주성도 7인승으로 2열 리클라이닝 기능포함되어있어 만족. 디자인도 만족. 전반적으로 타사 경쟁모델 대비 만족.,True,False
2026 BMW X5,9.67,패밀리카로 완벽한 차라고 생각합니다. x7가기엔 부담스럽다 하시는 분들에겐 가장 적합한 차입니다. 그리고 생각보다 연비 엄청 좋습니다ㅡ,True,False
2026 BMW X5,10.0,부족한 것이 없는 아주 만족스러운 차! 한가지 굳이 흠을 잡자면 2열 시트 접고 그 위에 앉았울때 머리가 천장에 닿는 부분 (차안에서 혼술하려 했는데~~),True,False
2026 BMW X5,9.33,"GV80 구매하려다 대기 기간이 너무 길어서, 가격 부담에도 불구하고, 마침 재고가 있는 X5 구매했습니다. 결과적으로 6기통, 에어서스, 48V 마일드하브, 레이져 헤드라이트, 파노라마 선루프, 2열 전동시트 등이 기본임을 감안하면 안 비싸다 생각합니다. 무엇보다도 연비가 만족스러운데, 물론 길들이기 기간이라 급가속, 제동 지양하고 있지만, 계기판상 누적 1,400Km 주행 현재 15Km/l 나옵니다. 주행성능은 당연히 좋고, 2열이 생각보다 좁은 것 제외하곤 아주 만족합니다.",True,False
2026 BMW X5,9.17,패밀리 SUV로 좋아요 출력도 좋고 승차감도 좋아요 고속 연비도 잘나오고요,True,False
2026 BMW X5,8.0,패밀리카로써 너무너무 좋은차고 평소 출퇴근 차량으로도 너무 만족하며 잘 타고있음. 성능이야 말로 할거 없이 우수하고 연비만 조금 더 잘 나와준다면 좋겠네요.,True,False
2026 BMW X5,9.33,비엠 타다 벤츠 갔다가 다시 비엠으로 돌아옴. 벤츠 suv 진짜 별로여서 1년도 못타고 팔았는데 X5는 정말 깔게 없는 차. 운전 시야도 너무 편하고 서라운드뷰 카메라도 잘 돼 있어서 큰 덩치에 비해 주차도 쉬워서 여자들에게 최고의 차인듯. 비엠의 다른 차들이 연비가 좋은 편이라 기대했는데 생각보다 게이지 팍팍 떨어져서 깜놀한 것 빼곤 매우 만족합니다. 다음차는 비엠 7시리즈 가고 싶다~~,True,False
2026 BMW X5,9.17,"주행성능은 정말 만족하지만 M은 어떨까하는 생각에 1점 뺐습니다. 8기통 엔진에 이 가격이면 가성비 있다고 볼 수 있지 않을까요? 얼마전 출시된 레인지로버 보니까 저희랑 같은 엔진 쓰던데 2억 넘더라구요. 뒷자리 리클라이닝이 안되서 거주성 1점 뺐구요, 품질은 어제 고치고 왔지만 일부 스피커가 조명이 단선되서 안나왔어서 1점 뺐구요, 디자인은 볼수록 너무 맘에 들고, 연비는 기대할 수 없는 차라고 생각합니다.",True,False
2026 BMW X5,6.33,뒷자리는 좁고 등받이각도가 서있는편이라 조금 불편한편이며 차량의 가격대비 고급감도 떨어지는편.주행성능도 스포츠모드는 놔야 체감되는편,True,True
2026 BMW X5,8.5,"주행성능은 대만족, 연비는 별로, 디자인 굳, 블랙박스는 불편 현재 매우 만족하고 타고있음",True,True
2026 BMW X5,9.17,가속성 우수하고 디젤임에도 6기통이라 진동 없음. 엑티브 사운드 배기음도 들을만함,True,False
2026 BMW X5,10.0,"차량 연비, 정숙성, 승차감, 주행질감 모두 완벽함. 역시 BMW는 SUV 최강자 (밴츠 gle랑 고민 많이했었는데 BMW를 선택한건 다시 생각해봐도 정말 신의한수)",True,False
2026 BMW X5,9.83,No.1 Suv 아빠들이 좋아할걸 다갖춘차 연비제외하곤 전혀 불만이 없습니다,True,False
2026 BMW X5,9.67,"고유가 시대에 시내나 80~90km는 전기로 다녀서 유지비가 좋음. 전기와 가솔린으로 저속 고속 모두 출력이 좋으며 전기와 에어우스 덕에 승차감이 좋으나, 장거리 주행시는 충전이 힘들어서 연비가 썩 좋지 않아서 아쉬움.",True,False
2026 BMW X5,8.83,고속주행시 연비는 좋으나 시내 주행 연비 최악 ㅠㅠ 타이어는 승차감이...조금 떨어짐...올시즌 타이어로 바꾸면 조금 괜찮아질거 같음,True,False
2026 BMW X5,8.67,"벤츠gle450 출고 기다리다 치쳐서 X5 구매 후 2주 정도 운전했는데, 연비를 제외하고는 모든면에서 생각했던거 보다 훨씬 좋다. 순간 가속력, 안전시스템, 주행/주차보조 등 편의성, 승차감 등에 매우 만족한다. 하루하루 출퇴근 시 운전하는 즐거움이 보통이 아니다. 왜 X5가 50대 아버지들의 로망인지 실감하고 있다.",True,False
2026 BMW X5,9.0,전체적인 차량의 운동 성능은 뛰어납니다 특히 Air suspecsion 승차감은 일반 세단 보다 더 편안합니다 다만 연비 면에서 고속도로와 일반도로 에서 많은 차이를 보입니다,True,False
2026 BMW X5,9.33,전반적으로 좋은차라고 생각해요~~장거리 운전에도 편안함은 압권입니다~~!!!연비는 덩치가 있다보니 만족스럽지는 않지만 괜찮은편이라 느끼고 있습니다~~저는 개인적으로 강추입니다~~~!!!,True,False
2026 BMW X5,9.83,구입가격을 생각하면 대안이 많았지만 출력 좋고 연비까지 완벽한 마지막 디젤엔진이라 단종 막차타고 출고 했는데 너무 만족하며 타고 있습니다,True,False
2026 BMW X5,10.0,가솔린과 전기차의 맛을 모두 느낄 수 있는 최고의 차 연비는 덤 만족합니다,True,False
2026 BMW X5,10.0,"퍼펙트 큰 차지만, 몰기 쉽고 옵션도 많아서 편안하다. 공임연비보다 연비도 잘 나오고, 운동성능도 좋다",True,False
2026 BMW X5,9.33,"가솔린 연비가 강남같은 꽉막힌 길에서 5~6km/l 정도, 일반 공도에서 적당히 달리면 7~8/l , 고속주행시 안밟고 타면 에코모드로 11~12km/l 나옵니다. 큰 덩치에 비해 그럭저럭 만족하고, 실내는 국산차가 워낙 넓게 나오는거지 계속 외제차만 타는 사람에게는 그런가보다 하고 타게됩니다. 가격도 비싼 차 이지만, 타사 준대형 SUV에 비해 터무니 없이 비싸다는 생각은 안듭니다. 디자인은 호불호가 있다고 생각하고, 무엇보다 쭉쭉 부드럽게 뻗어나가는 미친 주행감이 마음에 듭니다.",True,False
2026 BMW X5,9.0,"가격은 있으나 주행성능 훌륭하면, 승차감 및 하차감 좋음. 가솔린모델의 경우 연비가 좀 좋지않으나 고속에서 진가를 느낄수있음.",True,False
2026 BMW X5,9.67,살짝 아쉬운 부분들은 있으나 4인 가족이 패밀리카로 타고 다니기에 부족함없이 만능인 차!,True,False
2026 BMW X5,9.0,매우 좋은 차라고 생각됨 연비를 생각할 차가 아니기에 연비 관련된 부분은 무시가능,True,False
2026 BMW X5,9.0,차는 매우좋다 . 가격만 조금 더 싸면 없어서 못팔꺼 같음. 연비는 그냥 그렇다. 그래도 국산보다는 좋게 나오는것 같다.,True,False
2026 BMW X5,8.67,SUV 하면 당연 x5 인걸 느끼게 해주는차량 연비는 아쉽지만 너무 편하고 좋음,True,False
2026 BMW X5,10.0,아빠들의 최고의 패밀리카!!!!!! 짐꾼역활 톡톡히해주고 밟는대로나가주고 연비까지 다잡은토끼!!!!,True,False
2026 BMW X5,9.5,"패밀리카로 좋아요 견인능력도 우수합니다. 퍼스트에디션인데 냉온 컵 홀더는 특히나 만족합니다. 단, 통풍시트 성능은 별로에요",True,False
2026 BMW X5,9.33,X5가 나의 드림카였는데 역시나 좋네요 연비빼곤 너무좋네요 길들이기전부터 막 몰아붙였는데 진짜입가에 미소가 너무만족하고 좋네요,True,False
2026 BMW X5,8.17,"역동적인 운동성능 최첨단 전장시스템 , 중대형 suv타면서 연비 논하긴 그렇지만 연비가 조금 빠지는거 이외에 만족합니다",True,False
2026 BMW X5,9.83,"SUV임에도 모터의 힘으로 초기 가속력을 더하고, 베터리를 하부에 배치하여 무게 중심을 낮추고, 장거리 주행시에도 3000cc엔진의 힘으로 달려주어 출력에 부족함을 느끼지 않습니다. 정숙성, 경제성, 가속력, 주행성, 활용성을 골고루 갖춘 다재다능한 차로 소개드립니다.",True,False
2026 BMW X5,9.67,개인적으로 역대 x5디자인중 가장 이쁘다고 생각함. 4인가족 실내공간 부족함없음. 하이브리드 시내.고속 연비 훌륭함. 최고의 도심형 SUV,True,False
2026 BMW X5,10.0,"f80 m3 타다가 나이도 먹고 해서 넘어왔는데 아주 편안하고(에어서스, 반자율주행, 시트 등), 주행성능도 답답함이 없어서 굉장히 만족합니다.",True,False
2026 BMW X5,8.33,BMW가 다른수입차에 비해 suv는 확실히 견고하고 안정감있게 잘만든다고 들었습니다 그래서 gle살까 하다가 바로 x5를 구매했는데 제차는 반도체물량부족으로 에어서스팬션이빠지고 소프트클로징이 추가되었는데 에어서스가 빠진게 너무아쉬운거같네요 그래서 m스포츠 어뎁서스팬션인데 땅이 고르지못한곳은 잡음이 크게올라오는게 느껴집니다 타이어문제도있고 타이어가 광폭이다보니 그런거같은데 연비빼곤 정말 엔진사운드부터 모든 운전자에 편안함은 최고입니다 확실히 에코모드하고 안하고 차이많이나네요 ㅅㅅ,True,False
2026 BMW X5,9.5,전기로 주행시 연비는 진짜 좋습니다 정숙함과 거주성 연비를 두루갖춘 것같아요 국산대형세단에서 넘어왔는데 훨씬좋네요,True,False
2026 BMW X5,9.83,연비는 공식연비보다 30%정도는 더나오고 주행성능은 부드럽고 장거리주행시 정말편해요...,True,False
2026 BMW X5,8.83,승차감 좋고 달리고 싶을땐 제법 잘 달려주는 차 연비는 조금 별로지만 생각보다 나쁘지는 않음,True,False
2026 BMW X5,9.33,전체적으로 좋음 정숙하고 주행성능 최고고 연비빼고면 모두 최강입니다 SUV의 본좌 X5 입니다.,True,False
2026 BMW X5,8.83,명불허전 좋은차입니다. 연비가 조금 아쉽지만 다른부분에서 너무 만족합니다,True,False
2026 BMW X5,9.33,플러그인 하이브리드라 연비는 정말 최고인거 같고 디자인은 시승때 보고 반해서 엑스라인타입을 구매하였으나 다시 기회가 된다면 M패키지 타입으로 할꺼 같습니다 주행성능은 말할것도 없이 너무 좋고 다만 뒷자석이 차크기 대비 넓지 않은게 흠 입니다,True,False
2026 BMW X5,9.67,모하비타다 넘어왔는데 주행성능이 비교가 안되네요 특히 연비및 코너링 승차감모두 만족합니다,True,False
2026 BMW X5,10.0,아직 900km 정도 달렸지만 연비는 시내는 당연 6기통이니 안좋구 고속은 나름 좋아요 스포츠패키지 엑스라인 둘중 엄청 고민했는데 530i 엠패키지 플러스 타보아서 이번엔 엑스라인 7인승으로 좋네요 뭐 나무랄게 없어요 단 !! 스탑&고 이거 빠져서 화가남 ..,True,False
2026 BMW X5,9.5,최고의 만족을 주는 차입니다. 정숙성과 연비가 우수합니다. 충전 여건이 잘 확보되어 있으면 좋습니다,True,False
2026 BMW X5,10.0,패밀카의 로망 X5 기대가 컸던 만큼 만족도도 높습니다. 연비따져가며 운전하는 차는 아니니 연비는 적당합니다.,True,False
2026 BMW X5,9.83,집밥 회사밥만 어느정도 확보되면 연비는 문제도 안되는듯 하네요. 출력 정숙성 등 정말 최고입니다.,True,False
2026 BMW X5,8.67,에어서스펜션의 특성상 승차감도 좋고 스포츠 모드시 탄탄한 주행성도 맘에들어요 연비또한 괜찮고한데 .... 차폭이 커서 옛날 오래된 주차장에서는 매우 불편 ^^;,True,True
2026 BMW X5,8.67,역시는 역시네요. 안정성과 주행능력에서 상위클래스는 확실합니다. 연비는 풀로 채웠을때 760km 정도로 나와요. 대략 13만원 주유시?,True,False
2026 BMW X5,8.67,타이어와 휠 조합으로 보면 승차감이 별로라고 생각되나 에어서스팬션 역할이 신의한수 성능은 말할 것도 없고 디자인 훌륭함 단 한가지 시내연비는 ㅠ.ㅠ,True,False
2026 BMW X5,9.17,주행 기본기는 타종 그어떤한 SUV보다 뛰어남 디자인은 호불호이지만 호가 많은 디자인 실내는 동급대비 협소함 가격은 다소 비싸지만 프리미엄급 억은 넘어야 하니 패스 인포테인먼트 시스템은 다소 쓰레기성임,True,False
2026 BMW X5,9.17,패밀리카로 추천 또는 혼자 타기에도 좋음 연비가 훌륭하거나 가성비로 타는 차는 아님,True,False
2026 BMW X5,10.0,잘나가고 연비좋고 디자인 이쁘고 안전하고 승하차감 좋고 에어서스펜션 굿,True,False
2026 BMW X5,9.33,솔직히 가격 사악한거 빼곤 만족을 안랄수가 없어요ㅠㅠ 힘도 좋고 연비도 3000cc인데 훌륭하고 정숙성에 뒷좌석 승차감까지.. 최고의 차네요,True,False
2026 BMW X5,9.33,주행성능 아주 우수 디자인 굿 대형이라 주차는 불편 ㅇㅕ유로운 주차공간을 찾아야 함,True,True
2026 BMW X5,10.0,아빠들의 로망 베이직한 수입 SUV 디자인 연비 주행성능 연비 옵션 주행 2개월차 아주 만족,True,False
2026 BMW X5,9.33,승용에서 suv로결정한 첫차 디자인 성능 가성비 뭐하나빠지는거없는 완벽한 차인듯합니다 연비는 조금아쉽지만 이정도 성능의차량의 오너로선 아쉬워하면안되겠죠? ㅎㅎ,True,False
2026 BMW X5,8.5,연비 빼면 모든게 완벽한 차 마지막 8기통 내연기관 편안하고 빠르고 잘 서는 본능에 충실한 차,True,False
