car,score,content
2026 메르세데스-벤츠 마이바흐 GLS,,말로표현할수 없는 하차감이랑 클래식한 감성이 좋은거 같아요.연비는 생각보다 잘 나오는 듯
2026 메르세데스-벤츠 마이바흐 GLS,,소음 확실히 적고 전체적인 드라이빙은 좋은데 에어서스펜션의 장점을 명확하게 못 느끼는건 차량 중량때문인지...?
2026 메르세데스-벤츠 마이바흐 GLS,,"주행성, 디자인 매우 만족스럽습니다. 차가 크다보니 거주성이 큰 부담이되긴합니다. 그러다보니 대형주차장에서는 찾기가 쉬운 뜻밖의 장점이 있네요"
2026 메르세데스-벤츠 마이바흐 GLS,,"차량 크기대비 연비, 성능 만족 가격은 쫌 비싼편이라 생각됭 기타 편의성 정숙성 좋음"
2026 메르세데스-벤츠 마이바흐 GLS,,전자센서에 오류가 가끔 뜨는게 있는데 그거 말고는 전체적으로 만족
2026 메르세데스-벤츠 마이바흐 GLS,,이차는 연비는 포기하고 타야해요 시내 연비5 ㅎㅎㅎㅎ 승차감이나 옵션 정말 좋아요
2026 메르세데스-벤츠 마이바흐 GLS,,에어써스 가 주는 승차감 이 뛰어나며 핸들링과 브레이크 성능이 좋아요
2026 메르세데스-벤츠 마이바흐 GLS,,단연 현존하는 최고의 SUV 다른차는 있어도 더좋은차는 없습니다. 비싼가격 오랜기다림을 품질과 완성도로 보상해줍니다.
2026 메르세데스-벤츠 마이바흐 GLS,,너무 커서 디자인이 예쁘기는 힘들것 같네요. 거주성 내장재 품질 승차감 사운드 모두 완벽합니다.
2026 메르세데스-벤츠 마이바흐 GLS,,"처음에는 S크래스를 너무 집착해서 그런가 별로 였는데 (S350을 타다가 suv를 타서그런가?) 타다보니까 그럭저럭 갠찮은거 같습니다. 그런데.. GV80 (풀옵션 회사차) 를 가끔 타고 다니는데 회사차 타다가 제차 GLS 580 타면 아주 만족합니다. 주행성능은 좋은거 같아요. 승차감, 안정감, 편안함은 8-90%는 만족하고 탑니다."
2026 메르세데스-벤츠 마이바흐 GLS,,연비가 좋지않은건 알겠는데 C모드에서 앞차 추월시 상당히 차가 무겁게 느껴짐. S모드로 그냥 주행하는게 맘편하고 내신상에 좋을듯. 하지만 S모드에서 바닥에서 올라오는 진동은 ㅜㅜ 그리고 2년차 몰고있지만 미쿡차라서 그런지 잡소리들이 조금씩 생기고있음.... 방음에 이제 돈좀써야하나...ㅜㅜ
2026 메르세데스-벤츠 마이바흐 GLS,,좋아요 아이 셋 아빠인데 가족용 차로 이만한 차는 없다는 생각이 듭니다
2026 메르세데스-벤츠 마이바흐 GLS,,"전반적으로 주행성, 디자인은 우수하고, 연비는 당연히 안 좋습니다. 3열은 1쪽만 좌석으로 사용해야 트렁크를 그나마 사용 가능합니다."
2026 메르세데스-벤츠 마이바흐 GLS,,8기통 엔진 벤츠 연비는 포기하지만 힘이나 주행감은 좋습니다. 1년 째 잘타고있습니다. 레인지 신형보단 안좋을듯 해요
2026 메르세데스-벤츠 마이바흐 GLS,,차는 크지만 운전할때 전혀 부담없이 편하고 3열 접으면 트렁크 넓고 2열 자리 널널하고 연비도 좋아서 157센티 여자인 저도 편하게 애들 태우고 다니는 진짜 맘에 드는 찹니다.
2026 메르세데스-벤츠 마이바흐 GLS,,"gls580 운행한지 한달 되었습니다. 대략 1200킬로정도 운행했고, 일단 승차감이 너무 좋아요. 요트를 타고 잔잔한 바다를 가르는 느낌이 너무 고급스럽고 멋집니다. 사이즈가 거대하지만 익숙해지면 딱히 문제될 건 없고요. 다만 연비는 그냥 포기하시는게 좋을듯 합니다. 출퇴근길 편도 25킬로, 아무리 차 안막히고 고속운행해도 8 넘기가 힘들어요. 그냥 대충 6~7정도로 생각하면 되고요. 고급유 생각하면 답 안 나옵니다ㅎㅎ 그 외 모든게 만족스럽네요. 8기통 4천cc짜리 이 엔진이 S클래스 580이랑 마이바흐580이랑 같은 엔진임을 감안하면 오히려 가성비는 좋다고 생각되네요. 승, 하차감 쩔고요.. 이 차를 갖고있으면 그 어떤 suv도 솔직히 부럽지는 않습니다. 컬리넌, 벤테이가정도 아닌 이상ㅎㅎ"
2026 메르세데스-벤츠 마이바흐 GLS,,넓고 쾌적해서 좋아요. 주차가 조금 불편하고 블박 상시녹화 안되는 점은 아쉽습니다.
2026 메르세데스-벤츠 마이바흐 GLS,,생각보다 연비가 좋고 주행 성능도 뛰어나 아주 만족합니다. 잔고장 없이 오래 타고 싶네요.
2026 메르세데스-벤츠 마이바흐 GLS,,주행성능이나 정숙성 편의성이 패밀리카로의 절대적 장점인것같아 만족합니다
2026 메르세데스-벤츠 마이바흐 GLS,,5인가족 이용중인데 대만족 2열도 너무 넓어서 대만족 안전성 및 품질등 빠지는거 하나 없이 너무 좋음
2026 메르세데스-벤츠 마이바흐 GLS,,정말 좋다. 연비도 좋고.. 다만 E-ABC 옵션 선택이 가능하면 더 좋을텐데
2026 메르세데스-벤츠 마이바흐 GLS,,대만족 할 수 밖에 없는 차 ㄴㅈㄴㄷ극시니ㅡㅅㄷㅅㅈㅎㄷ슥ㄷ ㅂㅈ스닂ㅅㅈㄴㄷㄱ
2026 메르세데스-벤츠 마이바흐 GLS,,디자인도 마음에 들고 연비도 탈만하고 아이들 태우고 다니기에 딱입니다.
2026 메르세데스-벤츠 마이바흐 GLS,,특별한 하차감과 승차감이 좋습니다 럭셔리한 SUV를 원하는 사람들한테 딱인 그런차!
2026 메르세데스-벤츠 마이바흐 GLS,,차가 커서 주차할때 조금 불편할때가 있지만 그걸 덮을만큼 좋아요. 내부가 넓어서 여행갈때 짐걱정안하고 실을수있고 캠핑가기도 좋아요. 아이랑 장거리 가다 급할땐 3열접고 트렁크에 침낭펴놓고 한숨 자기도해요. 이정도 크기에 연비도 상당히 마음에 들고 주행할때 안정적이에요. 아이랑 타고다니기 참 좋은차인것같아요!
2026 메르세데스-벤츠 마이바흐 GLS,,"모든것이 좋지만, 차량이 워낙커서 주차가 어렵고 연비를 신경쓰지 않고 타야함"
2026 메르세데스-벤츠 마이바흐 GLS,,"E-ABC(이 엑티브 바디 컨트롤), 전동 선블라인드(뒤) 인디오더 차량을 뽑았어요. 승차감은 E-ABC 로 타 차량과 비교 할 수가 없습니다. 3인 가족 차량이 필요해서 구입했습니다. 내연기관 차량은 마지막이라서 V8 구매했어요. 연비는 6키로 정도 나옵니다. 데일리 카로 사용중입니다. 유지비는 최소 1,200만원 사용합니다. GLS580 오너들은 100% 공감 할겁니다."
2026 메르세데스-벤츠 마이바흐 GLS,,"3열 뒷좌석 접고 짐 싣고 다닐 큰 차가 필요해서 샀고 매우 만족합니다. 3열은 사람 타는 곳 아닙니다. 불편해요. 2열 거주성이 훌륭하지만 좌석이 뒤로 제껴지지 않아 불편한데, 이 부분은 시트 개조업체에 의뢰하면 해결될 것 같습니다. 승차감은 suv라서 세단에 비해 한참 구립니다만(롤링 피칭이 심함) 에어서스가 어느정도 보완해줍니다. suv니까 뭐.. 납득될 정도 수준. 주행성능은 빤스가 자랑하는 8기통 4천씨씨 엔진이 들어있어 고속도로 주행이 편합니다만, 배기량과 덩치가 큰지라 연비가 똥망입니다. 미션도 좀 굼뜸. 기초적인 2단계 자율주행이 들어있어 장거리 갈 때 편합니다. 디자인은 전면 그릴만 AMG 세로그릴로 바꾸면 매우 이쁩니다. 품질은 하......1억 6천짜리 차가 품질 진짜... made in USA 차 사는거 아닙니다.... 차는 독일제가 최고입니다."
2026 메르세데스-벤츠 마이바흐 GLS,,"전체적으로 훌륭합니다. 이 가격에 8기통 가솔린엔진+거주성을 고려한다면 가성비도 좋다고 봅니다. 다만, 미국제작이다보니 조립 품질이 떨어지는 곳들이 있어 아쉬움이 남습니다."
2026 메르세데스-벤츠 마이바흐 GLS,,브랜드가 주는 신뢰와 럭셔리함이 있고 대형으로 거주성과 편안함이 좋음 넉넉한8기통 배기량이 주는 운전의 즐거움도 많음
2026 메르세데스-벤츠 마이바흐 GLS,,엔진 성능대비 좋은 효율을 보여줍니다. 장거리 단거리를 모두 경험 했을때 7.9이상의 연비를 보여줍니다.
2026 메르세데스-벤츠 마이바흐 GLS,,벤츠 suv계의 s클래스라는 말은 좀 과하고 더 잘달리는 큰 GLE가 적절한 표현임. 주행성능은 가히 발군이나 미국생산 차량이기에 조립마감품질이 플래그쉽에 맞지므않고 불량률이 높은것은 사실임.
2026 메르세데스-벤츠 마이바흐 GLS,,"ml350을 타다 이번모델로 옮겼는데, 디젤인데도 승차감 주행성능 모두 만족합니다."
2026 메르세데스-벤츠 마이바흐 GLS,,디자인 호불호가 있지만 무난한스타일 가속성 승차감 좋으며 내장은 좀 싼티남
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,잘 타고 있어요! 차 탔은 안할차니까요. 더 타봐야겠지만요 마지막으로 한 10년타려고 산차입니다
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,잔 고장이 너무 많다. 서비스센터 자주가고 고질병들이 많음. 좋은점도 있지만 불편한 현실이 더 도움이 되길...
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,클린봇이 부적절한 표현을 감지한 댓글입니다.
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,15년간 s클래스만 3대째 인 48세 입니다. 이번 세대 디자인은 맘에 안 들지만 여전히 일상용으로는 모든 부분에 만족합니다. 신경안고 탈 편안함으로는 비교할 대상이 없습니다.
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,그냥 감성으로 타면 됩니다~ 이 가격대에 젊으시면 포르쉐 타이칸 가시거나 m850i gt43 정도?? 저는 유지비가 좀 저렴한 타이칸 추천드리고 나이대가 50대 이상이시면 1.5억에 프로모션 1000만정도 가져갈수있는 s350 추천드려요!! 연비는 좋습니다~ /엄청편하다 /이게 s클래스지 /에어서스펜션 /이런건 딱히 드라마틱하게 느끼지 못합니다~ 그냥 성공의 상징이자 감성으로 타는 차 같네요 ㅎㅎ.. ㅠ
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,내인생에 최악의차 벤츠는 내인생에 없다 뒷자리 커튼고장 시트잡소리 전자장비 고장에 진짜 차가 이렇게 자주 고장날수있을까싶다 비싼 쓰래기래
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,전체적으로 점잔고 부드럽고 딱 제 취향입니다 ᆢ 늘 만족하는 벤츠 s클래스 유저 입니다
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,새차 뽑은지 얼마안되었는데 만족합니다 가성비 연비 훌륭합니다 정숙하고 승차감도 좋습니다
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,코너 주행의 안정감 최고구요 전에 타던 다른 모든 차들과 비교해도 승차감과 장시간 운전시 편안함은 최고입니다. 편의 기능들도 다 너무 좋은데 한가지 불편한 점은 음성인식과 네비게이션이 현대차 블루링크에 비교하면 많이 떨어집니다. 연비는 마일드 하이브리드 덕분인지 고속도로 및 전용도로 운행을 주로 해서 8~9Km/l 정도 나오는것 같습니다. 현대 G90 과 비슷한 수준이요.
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,"편안한 주행. 높은 연비. 하차감 굿. 에러는 아직까지 업ㄴ으나, 최근차량들 전자장비 많아서 날거 같음. 서비스센타예약 매우 어려움."
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,"안전성.품질.디자인은 우수하며, 다만 유지관리비 등 기타 경비가 조금 미흡함"
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,인테리어 세부적인 마무리 부족 주행 정숙성 좋음 연비 적정 보증수리 및 AS 예약 최악
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,연비 좋음. 승차감은 좋으나 시트가 불편함. 디자인 우수함. 전체적으로 가성비 좋음.
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,서비스 접수시 기간이 너무 길어 매우불편함 가끔 시스템 결합으로 횡당함 개선필요
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,최고에요^^ 타보세용 맘에 듭니다.....................
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,디젤딸딸이 엔트리급임에도 디젤이라고 생각되지 않을 정도의 정숙성. 전세대보다 적당히 단단하면서 편한 승차감을 제공하는 에어서스펜션과 셋팅. 안전사양이 좋은 편이며 편의사양 역시 나쁘지 않음. 단지 국산차들의 편의사양이 너무 좋아 상대적으로 떨어져보임. 연비는 크루즈 넣고 타면 출퇴근길 18km/l 이상 나옴. 상당히 마음에 드는점임. 외부 디자인도 나쁘지 않지만 실내 디자인은 아주 훌륭함. BMW사려다가 실내보고 바로 S지름. 고질적인 브레이크 소리와 하부 끼이이익하는 소리는 센터에서도 못고침. 창문닫으면 소음이 거의 안들려서 그냥 타는중. 가격은 이돈으로 S클래스 탈 수 있다는것에 만족하지만 비싼건 사실임. 근데 대체제가 없음. 7시리즈는 출퇴근용으로 혼자 타기엔 차가 너무크고 실내 디자인이 벤츠가 낫다고봄. (지극히 개인 취향으로 BMW 7시리즈 디자인을 선호하시는분도 있음) 전반적으로 이정도승차감에 이정도 연비를 내는게 신기하고 이런 디젤차라면 탈만하다는게 개인적인 의견)
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,겉모습은 S클래스.. 하지만 802마력.. 아직 이 차를 타는 사람을 보지못했다.
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,역쉬 벤츠지 벤츠의 단점은 너무 꿀렁거림 스포티한건 없고 점잖은 주행성이 최고
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,너무너무 쾌적하고 편합니다!! 연비 볼려고 타는차는 아니지만 도심 6~8 / 고속 11까지 나오네요.
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,세단의 정석.. …………. .. .. ………….ㅅㄱㄴㄱㄴㄱㄴㄱㄴㄱㄷㄱㄷ
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,비싸지만 값하는 좋은 차라고 생각합니다 좋아요~~~~~ 누구나 한번은 타보고 싶은 그런차^^
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,"연비,가격,승하차 감,운전하는 맛,안전 등 모든 측면에서 최고의 차! 랍니다."
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,"생각보다 연비도 괜찮고, 승차감도 좋네요. 신형이 나온다면 재구매 의사 있어요"
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,디젤 차량이라 연비가 너무 좋다 air 서스펜션은 편안한 느낌을 준다 고속에서 안정감을 더 느낄 수 있다
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,"승차감, 실내 디자인, 성능 모든 면에서 만족합니다. 훌륭하네요! 다음에 다시 차를 구매할때 재구매 의사있습니다"
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,편안한 승차감과 안정감. 은은한 멋과 고급스러움이 마음에 들어요. 만족합니다.
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,"소프트웨어 오류 및 초기 자잘한 오류들은 업데이트로인해 해결이 되고있지만, 개인의견이지만 예전의 S클래스만큼의 자동차로써의 만족감이 조금은 떨어진듯합니다."
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,S클래스 말할필요가 있을까요? 아쉬운건 가격이 합리적인지 모르겠네요. 브랜드가 갖는 비용은 각자 생각차이이겠죠.
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,승차감이 너무 좋은거 같아요..........................................
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,"벤츠s450롱바디 차량 디자인은 보면 볼수록 매력적이며, 특히 실내 잡음이 없다는게 국산차량과 비교할 수 없다고 봅니다."
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,대만족입니다 특히리어액슬기능은 너무조아요ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ3ㅡㅡㅡㅡㅡ
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,안전과 주행에 대한 시스템은 역시최고! 시내주행 연비는 약간부담이지만 고속주행시 연비는 좋습니다.
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,가성비가 좋은 S클래스 벤츠 대표 차량 입니다 적극 추천 드리며 오너 드라이버 차량 입니다
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,주행 성능 부분에 아주 맘에 들어요 다음에 구매도 벤츠로 구매예정 다자인 굿
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,"가격만 내리면 아주 좋은차 입니다. ......,....,....ㅈ..,.."
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,"이제 1년 탔습니다. 13500키로정도 주행했어요. 80프로 고속도로 주행이고 시내주행은 별로 안했습니다. 다이아몬드화이트에 시트 옵션, 티브앰비언트, 리어엔터테인먼트, 리어액슬 포함해서 1억 9천 좀 넘게 주고샀는데 하차감만 좋습니다. 이전에 S63amg coupe를 타서그런지 드랑이빙 재미는 없어요. 뭐 달리는 차가 아니니까 당연하겠죠. AMG 패키지만 아니라면 580 샀을텐데 아쉽습니다"
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,39세입니다. 젊은 느낌이 인테리어에서 확 맘에들어요 딱 :)) 승차감이 정말 물흐르듯이 고급져요..
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,1) 앞 서스펜션 양쪽 주차시 내려감. 재 시동후 복구 1분정도 소요됨. 벤츠에서 다음달초 보증수리 교환예정 2) 써머스타트 불량으로 보증수리 교체 3) 시동끄고 내린후 도어에서 문잠금시 다시 열리는 경우 있음. 이경우 키로 잠그면 잠김
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,편안하고 정숙하며 코너링회전때에는 뒷바퀴회전까지 하니까 운전이 너무편안하고 뒷자리가 넓어서 가족들이 만족 해요
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,"차의 성능과 승차감은 타의 추종을 불허하는데, 전자부품이 많아서인지 recall 연락이 가끔와서 불편함. s-class는 초 럭셔리 차인만큼 차종별로 외모가 unique한 면이 부각되면 좋겠어요"
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,소프트하며 정숙성과 부드러움이 잘 조합됨 연비가 뛰어남 단점 전자 제어 장비 에러가 가끔 타나남
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,정속주행 연비는 너무나 완벽하지만 시내주행 연비는 보통입니다. 내부품질이나 디자인은 만족스럽습니다.
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,전체적으로 좋아요 그런데 디자인이좀더 젊어졌으면 해요 그리고욕심이겠지만 연비가 좀더 좋았으면합니다^^
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,"대체로 만족합니다. 다만 겨울에는 잔고장이 좀 있네요 ( 라이다 서리낌, 하이패스 미작동 )"
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,대형세단의 교과서라는 평가가 정확합니다. 이전에 탔던 7시리즈랑은 너무 달라요. 훨씬 편하도 안락합니다
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,과속카메라때도 속도 줄이는 기능도 있음 좋겠네요 그런 기능은 역시 국산차가 좋네요
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,역시 S 두말하면 잔소리!!! 역시 S 두말하면 잔소리!!! 역시 S 두말하면 잔소리!!!
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,벤츠의 미친 가격정책과 거지같은 네비게이션만 제외하면 현존 최고의 디젤승용차라고 부를만함.
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,다음에는 bmw7스리즈 살란다요..... 잡소리가 좀 거슬립니다.
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,처음에는 차체가 길어 주차하기가 불편했지만 지금은 적응했고 운전하기는 처음부터 정말 편합니다.
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,S-CLASS중 가성비가 제일 괜찮은 것 같으며 디젤이라 소음걱정도 많았는데 무시할 정도로 소음이 적습니다 리얼엑슬 및 엠비언트 라이트 정도 옵션을 추가 하시면 만족하실 겁니다
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,모든면에서 타의추종을 불허하는 명차입니다...
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,"역시 세계 3대 명차, 벤츠 S클래스. 역시 벤츠는 S클래스입니다. 추천합니다."
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,도로사정이 안좋은곳이 많은 대한민국에서 고속주행 직진안정성은 슈퍼카들 보다 뛰어납니다. 실제로 슈퍼카들이 고속에서 노면안좋아서 덜컹거리다가 사고가많이났었죠 파주 3단 점프대같은곳. 리어액슬 10도가 들어간 차량에 한정해서 코너링도 처음경험해보는 움직임을 경험해볼수있습니다 . 전장5.3미터짜리가 4미터대 스포츠카들처럼 돌아나갑니다. 품질은 사실 10점까진 아니도 9정도는 되지않나 싶은데 옵션포함 딱 2억정도 이가격대의 차량인걸 감안해보면 오히려 8점정도로 떨어지지않나 싶습니다 체감연비는 기존 2.0모델이상이 나오는경우도 많았습니다 대충밟아도 평균연비 6정도는 항상유지해줬고 10근처도 가끔나왔습니다 신형직렬6기통에 마하의 영향인지 이만한무게와덩치의 차체인걸 감안하면 거의기적. 디자인은 S500에 한정해서 마차휠을 좋아해서 만족합니다 .연식변경되면서 21인치로 바뀌었는데 휠크기때문에 뒷바퀴조향이 4.5도로 제한됩니다. 오히려 10도에서 오는체감이 훨씬크기때문에 이건 호불호가있을것같네요.
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,좋아요 베리굿 주행성 안전성 굿 주변에 절대적으로 추천하고 싶음 넘굿
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,BMW와 확실한 차이가 있네요... 꿀렁 꿀렁 고속에서 정말 안정감이 느껴지네요
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,전반적으로 주행성능 등 우수하지만 가끔씩 너무 예민한 센서작동으로 불안함
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,파나메라 기다리다 지쳐서 바로 나온다길래 샀는데 이럴줄알았으면 4천 더주고 560갈걸 후회됩니다. 엔진 출력이 맘에 안드네요. 좀 달리시는 분들은 450비추합니다.
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,고속주행 안정감은 세계 제일 입니다 정속 주행 연비 최고 정차 해 있을때 디젤 인지도가 있지만 고속 주행시 디젤 특유에 소리는 전혀 눈치 채지 못할 정도로 조용 합니다
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,출고1년이 안되었어도 잔고장이 너무 많아서 너무 실망이고 속상하네요..
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,휠 안습 ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ 슝슝슝슝슝훌ㄷ스슷ㄴㅂㄴㅂㄷㅅ
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,2만5천 킬로 타고 있는데 안전성에서는 매우 만족 합니다 자주 이용하는 자율주행도 믿을만하고 1년 반 타고 있는데 소프트웨어쪽 말고는 특별이 불편한점은 없네요
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,s클래스의 명성은 여전하면 왜 벤츠 S클래스를 타는지 알수가 있다. 기본 비엠보다 승차감 및 모둔면에서 훌륭하다!!
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,좋은 물건 좋은 품질 감사합니다좋은 물건 좋은 품질 감사합니다좋은 물건 좋은 품질 감사합니다
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,자잘한전자장비오류는 옥의티 벤츠as도 안습 차는 좋으다. 내연기관디젤의 끝판왕
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,로또1등되서 k5에서 넘어옴. 한마디로 승차감은 멀미나고 배기음따위는 1도 없는 재미없는차. 내부 인테리어는 K5보다도 못하고 뭔 전자장비는 그렇게 먹통이 잘되는지 스트레스 오짐. 연비는 마일드하이브리드가 들어가 많이 나쁘진 않으나 안그래도 기름값도 비싼데 스트레스받음. 3억주고 산 차가 3천짜리 K5보다도 못함. 그냥 타던 k5나 탈걸.. 후회막심
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,가격은 고가이나 성능은 훌륭. 가성비는 아주 훌륭하다 하기엔 무리. 특히 전자쪽이 약한편임. 그럼에도 고급차로 손색없음.
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,"전자장치 고장이나 48V 배터리 문제가 많다는 소문에 염려를 했었지만 출고후 12,000km를 운행하는 동안 아무 문제없음. 에어서스펜션 기능이 탁월해서 승차감 끝내주고, 복합연비도 11.8km로 만족스러움. 여러 편의시설이나 내장재도 훌륭함. 괜히 세단의 끝판왕이라 불리는 것이 아님^^"
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,"차에 대한 감흥을 잘 느끼지 못하지만, 아주 좋습니다~ 후회하지는 않습니다."
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,타면 탈수록 좋다고 느끼는 차. . .가격이 좀 아쉽 다시사도 벤츠s 살듯
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,더이상 예전의 벤츠가 아니다 점점 이상해져 간다.. 중국 자본의 영향인가..
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,너무 너무 좋습니다. 연비. 주행성능.가속도.안정감..승차감.핸들링.차의 최고만을 모아놓은 성능
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,8천타본결과 그저그래요 운전재미는 없어요 그냥 타는차ㅡㅡㅡㅡㅡㅡㅡㅡ3ㅡㅡㅡ
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,가족용 세단으로 이 가격대에서는 최고입니다. 숏바디여도 거주성 좋습니다.
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,승차감 매우좋고 차체에 비해 연비도 우수합니다. 매우 만족하며 타고 있습니다.
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,6기통이라 시원한 주행능력과 에어서스의 안락함과 디젤이라고 믿기지 않는 실내감이 좋습니다.
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,요즘 대형 세단들 어쩔 때는 중형차와 헷갈리기도 하는데 확실히 차가 커보이긴 합니다. 일반 S와 달라보이는 디자인도 맘에 들고요. 수 많은 기능은 사실 다 못 쓸 듯 합니다
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,연비는 다소떨어지나 차가 탑승자의 가치를 올려주는거 같습니다 가격대비 가성비는 훌륭합니다
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,리어액슬 옵션으로 전에 몰던 e클래스와 체감 사이즈 차이를 못느낄 정도로 운전이 편합니다. 고속안정성은 벤츠 따라갈 양산차가 없는것 같아요
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,가격은 고가인점이 단점이나 승차감이 부드럽고 조용하고 편안합니다. 전에 차에비해 길이감이있어서 주차가 많이 조심스럽습니다.
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,굿!12345678901234567890123456789012345678
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,뭐라해도 S클래스입니다.승차감 하차감 다 누릴수있는 아주 좋은 차입니다.
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,전체적으로 매우 만족스러운 편입니다. 제차의 경우는 소소한 괴롭힘은 있습니다. 라이닝인지 바퀴근처에서 깡통소리가 날때가 있고 경고음이 주파수 잘못잡힌 라디오 소리처럼 나는경우가 있습니다. 그 외엔 넘나 좋아요
2026 메르세데스-벤츠 AMG S클래스 E 퍼포먼스,,최고예요!!
